site	time	r_tilde	mu_nuc	mu_rate
3	1.960002	0.8349369301	A	5
3	1.980002	0.8353109436	A	5
4	0.000002	-0.0026300938	A	5
4	0.020002	1.4242357461	A	5
4	0.040002	1.4031307068	A	5
4	0.060002	1.4032268400	A	5
4	0.080002	1.4071590286	A	5
4	0.100002	1.4122834874	A	5
4	0.120002	1.4180532567	A	5
4	0.140002	1.4243758362	A	5
4	0.160002	1.4312578745	A	5
4	0.180002	1.4387143555	A	5
4	0.200002	1.4467463968	A	5
4	0.220002	1.4553381874	A	5
4	0.240002	1.4644588780	A	5
4	0.260002	1.4740652925	A	5
4	0.280002	1.4841044050	A	5
4	0.300002	1.4945154492	A	5
4	0.320002	1.5052317571	A	5
4	0.340002	1.5161824364	A	5
4	0.360002	1.5272939583	A	5
4	0.380002	1.5384916857	A	5
4	0.400002	1.5497013387	A	5
4	0.420002	1.5608503820	A	5
4	0.440002	1.5718693045	A	5
4	0.460002	1.5826927657	A	5
4	0.480002	1.5932605824	A	5
4	0.500002	1.6035185377	A	5
4	0.520002	1.6134189967	A	5
4	0.540002	1.6229213254	A	5
4	0.560002	1.6319921118	A	5
4	0.580002	1.6406051986	A	5
4	0.600002	1.6487415400	A	5
4	0.620002	1.6563889040	A	5
4	0.640002	1.6635414428	A	5
4	0.660002	1.6701991582	A	5
4	0.680002	1.6763672892	A	5
4	0.700002	1.6820556518	A	5
4	0.720002	1.6872779540	A	5
4	0.740002	1.6920511130	A	5
4	0.760002	1.6963945922	A	5
4	0.780002	1.7003297771	A	5
4	0.800002	1.7038793995	A	5
4	0.820002	1.7070670216	A	5
4	0.840002	1.7099165816	A	5
4	0.860002	1.7124520053	A	5
4	0.880002	1.7146968806	A	5
4	0.900002	1.7166741929	A	5
4	0.920002	1.7184061165	A	5
4	0.940002	1.7199138574	A	5
4	0.960002	1.7212175394	A	5
4	0.980002	1.7223361307	A	5
4	1.000002	1.7232874024	A	5
4	1.020002	1.7240879138	A	5
4	1.040002	1.7247530202	A	5
4	1.060002	1.7252968984	A	5
4	1.080002	1.7257325848	A	5
4	1.100002	1.7260720234	A	5
4	1.120002	1.7263261213	A	5
4	1.140002	1.7265048079	A	5
4	1.160002	1.7266170968	A	5
4	1.180002	1.7266711486	A	5
4	1.200002	1.7266743329	A	5
4	1.220002	1.7266332892	A	5
4	1.240002	1.7265539859	A	5
4	1.260002	1.7264417757	A	5
4	1.280002	1.7263014492	A	5
4	1.300002	1.7261372847	A	5
4	1.320002	1.7259530946	A	5
4	1.340002	1.7257522692	A	5
4	1.360002	1.7255378162	A	5
4	1.380002	1.7253123984	A	5
4	1.400002	1.7250783669	A	5
4	1.420002	1.7248377929	A	5
4	1.440002	1.7245924955	A	5
4	1.460002	1.7243440680	A	5
4	1.480002	1.7240939011	A	5
4	1.500002	1.7238432045	A	5
4	1.520002	1.7235930259	A	5
4	1.540002	1.7233442687	A	5
4	1.560002	1.7230977077	A	5
4	1.580002	1.7228540033	A	5
4	1.600002	1.7226137144	A	5
4	1.620002	1.7223773096	A	5
4	1.640002	1.7221451779	A	5
4	1.660002	1.7219176378	A	5
4	1.680002	1.7216949455	A	5
4	1.700002	1.7214773028	A	5
4	1.720002	1.7212648633	A	5
4	1.740002	1.7210577383	A	5
4	1.760002	1.7208560028	A	5
4	1.780002	1.7206596993	A	5
4	1.800002	1.7204688429	A	5
4	1.820002	1.7202834245	A	5
4	1.840002	1.7201034142	A	5
4	1.860002	1.7199287648	A	5
4	1.880002	1.7197594136	A	5
4	1.900002	1.7195952855	A	5
4	1.920002	1.7194362946	A	5
4	1.940002	1.7192823461	A	5
4	1.960002	1.7191333382	A	5
4	1.980002	1.7189891631	A	5
5	0.000002	-0.0023612558	A	5
5	0.020002	1.2623575977	A	5
5	0.040002	1.2341540094	A	5
5	0.060002	1.2298177876	A	5
5	0.080002	1.2325305337	A	5
5	0.100002	1.2388449538	A	5
5	0.120002	1.2474220960	A	5
5	0.140002	1.2575423307	A	5
5	0.160002	1.2687462355	A	5
5	0.180002	1.2807118790	A	5
5	0.200002	1.2932007641	A	5
5	0.220002	1.3060291749	A	5
5	0.240002	1.3190509891	A	5
5	0.260002	1.3321465849	A	5
5	0.280002	1.3452154283	A	5
5	0.300002	1.3581710949	A	5
5	0.320002	1.3709379868	A	5
5	0.340002	1.3834492585	A	5
5	0.360002	1.3956455960	A	5
5	0.380002	1.4074745816	A	5
5	0.400002	1.4188904316	A	5
5	0.420002	1.4298539440	A	5
5	0.440002	1.4403325326	A	5
5	0.460002	1.4503002555	A	5
5	0.480002	1.4597377794	A	5
5	0.500002	1.4686322428	A	5
5	0.520002	1.4769770034	A	5
5	0.540002	1.4847712707	A	5
5	0.560002	1.4920196356	A	5
5	0.580002	1.4987315182	A	5
5	0.600002	1.5049205570	A	5
5	0.620002	1.5106039659	A	5
5	0.640002	1.5158018835	A	5
5	0.660002	1.5205367364	A	5
5	0.680002	1.5248326344	A	5
5	0.700002	1.5287148126	A	5
5	0.720002	1.5322091295	A	5
5	0.740002	1.5353416265	A	5
5	0.760002	1.5381381519	A	5
5	0.780002	1.5406240480	A	5
5	0.800002	1.5428238990	A	5
5	0.820002	1.5447613348	A	5
5	0.840002	1.5464588853	A	5
5	0.860002	1.5479378793	A	5
5	0.880002	1.5492183813	A	5
5	0.900002	1.5503191611	A	5
5	0.920002	1.5512576888	A	5
5	0.940002	1.5520501523	A	5
5	0.960002	1.5527114905	A	5
5	0.980002	1.5532554391	A	5
5	1.000002	1.5536945855	A	5
5	1.020002	1.5540404301	A	5
5	1.040002	1.5543034508	A	5
5	1.060002	1.5544931695	A	5
5	1.080002	1.5546182187	A	5
5	1.100002	1.5546864077	A	5
5	1.120002	1.5547047858	A	5
5	1.140002	1.5546797039	A	5
5	1.160002	1.5546168731	A	5
5	1.180002	1.5545214193	A	5
5	1.200002	1.5543979351	A	5
5	1.220002	1.5542505280	A	5
5	1.240002	1.5540828651	A	5
5	1.260002	1.5538982141	A	5
5	1.280002	1.5536994819	A	5
5	1.300002	1.5534892489	A	5
5	1.320002	1.5532698015	A	5
5	1.340002	1.5530431608	A	5
5	1.360002	1.5528111097	A	5
5	1.380002	1.5525752166	A	5
5	1.400002	1.5523368578	A	5
5	1.420002	1.5520972370	A	5
5	1.440002	1.5518574037	A	5
5	1.460002	1.5516182691	A	5
5	1.480002	1.5513806213	A	5
5	1.500002	1.5511451381	A	5
5	1.520002	1.5509123993	A	5
5	1.540002	1.5506828973	A	5
5	1.560002	1.5504570469	A	5
5	1.580002	1.5502351939	A	5
5	1.600002	1.5500176231	A	5
5	1.620002	1.5498045653	A	5
5	1.640002	1.5495962033	A	5
5	1.660002	1.5493926781	A	5
5	1.680002	1.5491940935	A	5
5	1.700002	1.5490005210	A	5
5	1.720002	1.5488120034	A	5
5	1.740002	1.5486285590	A	5
5	1.760002	1.5484501842	A	5
5	1.780002	1.5482768571	A	5
5	1.800002	1.5481085393	A	5
5	1.820002	1.5479451790	A	5
5	1.840002	1.5477867124	A	5
5	1.860002	1.5476330658	A	5
5	1.880002	1.5474841571	A	5
5	1.900002	1.5473398975	A	5
5	1.920002	1.5472001922	A	5
5	1.940002	1.5470649424	A	5
5	1.960002	1.5469340452	A	5
5	1.980002	1.5468073953	A	5
6	0.000002	-0.0005248175	A	5
6	0.020002	0.2536469775	A	5
6	0.040002	0.2306308725	A	5
6	0.060002	0.2179384438	A	5
6	0.080002	0.2099172500	A	5
6	0.100002	0.2046982604	A	5
6	0.120002	0.2013346958	A	5
6	0.140002	0.1992717703	A	5
6	0.160002	0.1981588448	A	5
6	0.180002	0.1977627064	A	5
6	0.200002	0.1979219770	A	5
6	0.220002	0.1985212091	A	5
6	0.240002	0.1994753438	A	5
6	0.260002	0.2007199909	A	5
6	0.280002	0.2022051435	A	5
6	0.300002	0.2038910077	A	5
6	0.320002	0.2057451774	A	5
6	0.340002	0.2077406929	A	5
6	0.360002	0.2098546894	A	5
6	0.380002	0.2120674504	A	5
6	0.400002	0.2143617386	A	5
6	0.420002	0.2167223198	A	5
6	0.440002	0.2191356212	A	5
6	0.460002	0.2215894828	A	5
6	0.480002	0.2240729729	A	5
6	0.500002	0.2265762484	A	5
6	0.520002	0.2290904451	A	5
6	0.540002	0.2316075888	A	5
6	0.560002	0.2341205208	A	5
6	0.580002	0.2366228329	A	5
6	0.600002	0.2391088095	A	5
6	0.620002	0.2415733746	A	5
6	0.640002	0.2440120428	A	5
6	0.660002	0.2464208733	A	5
6	0.680002	0.2487964267	A	5
6	0.700002	0.2511357245	A	5
6	0.720002	0.2534362105	A	5
6	0.740002	0.2556957147	A	5
6	0.760002	0.2579124197	A	5
6	0.780002	0.2600848286	A	5
6	0.800002	0.2622117357	A	5
6	0.820002	0.2642921985	A	5
6	0.840002	0.2663255125	A	5
6	0.860002	0.2683111874	A	5
6	0.880002	0.2702489248	A	5
6	0.900002	0.2721385984	A	5
6	0.920002	0.2739802355	A	5
6	0.940002	0.2757739995	A	5
6	0.960002	0.2775201748	A	5
6	0.980002	0.2792191520	A	5
6	1.000002	0.2808714154	A	5
6	1.020002	0.2824775307	A	5
6	1.040002	0.2840381346	A	5
6	1.060002	0.2855539246	A	5
6	1.080002	0.2870256502	A	5
6	1.100002	0.2884541051	A	5
6	1.120002	0.2898401194	A	5
6	1.140002	0.2911845536	A	5
6	1.160002	0.2924882924	A	5
6	1.180002	0.2937522390	A	5
6	1.200002	0.2949773111	A	5
6	1.220002	0.2961644357	A	5
6	1.240002	0.2973145461	A	5
6	1.260002	0.2984285780	A	5
6	1.280002	0.2995074663	A	5
6	1.300002	0.3005521429	A	5
6	1.320002	0.3015635339	A	5
6	1.340002	0.3025425579	A	5
6	1.360002	0.3034901235	A	5
6	1.380002	0.3044071284	A	5
6	1.400002	0.3052944577	A	5
6	1.420002	0.3061529826	A	5
6	1.440002	0.3069835595	A	5
6	1.460002	0.3077870291	A	5
6	1.480002	0.3085642159	A	5
6	1.500002	0.3093159272	A	5
6	1.520002	0.3100429530	A	5
6	1.540002	0.3107460653	A	5
6	1.560002	0.3114260181	A	5
6	1.580002	0.3120835473	A	5
6	1.600002	0.3127193702	A	5
6	1.620002	0.3133341856	A	5
6	1.640002	0.3139286741	A	5
6	1.660002	0.3145034978	A	5
6	1.680002	0.3150593006	A	5
6	1.700002	0.3155967082	A	5
6	1.720002	0.3161163287	A	5
6	1.740002	0.3166187523	A	5
6	1.760002	0.3171045519	A	5
6	1.780002	0.3175742831	A	5
6	1.800002	0.3180284849	A	5
6	1.820002	0.3184676796	A	5
6	1.840002	0.3188923733	A	5
6	1.860002	0.3193030564	A	5
6	1.880002	0.3197002038	A	5
6	1.900002	0.3200842749	A	5
6	1.920002	0.3204557146	A	5
6	1.940002	0.3208149534	A	5
6	1.960002	0.3211624076	A	5
6	1.980002	0.3214984798	A	5
7	0.000002	-0.0024956671	A	5
7	0.020002	1.3449464036	A	5
7	0.040002	1.3213850728	A	5
7	0.060002	1.3198294789	A	5
7	0.080002	1.3232146621	A	5
7	0.100002	1.3285764535	A	5
7	0.120002	1.3350791027	A	5
7	0.140002	1.3424300198	A	5
7	0.160002	1.3505100945	A	5
7	0.180002	1.3592600373	A	5
7	0.200002	1.3686393476	A	5
7	0.220002	1.3786101067	A	5
7	0.240002	1.3891304147	A	5
7	0.260002	1.4001519473	A	5
7	0.280002	1.4116194211	A	5
7	0.300002	1.4234710102	A	5
7	0.320002	1.4356392708	A	5
7	0.340002	1.4480523495	A	5
7	0.360002	1.4606353452	A	5
7	0.380002	1.4733117417	A	5
7	0.400002	1.4860048479	A	5
7	0.420002	1.4986391965	A	5
7	0.440002	1.5111418596	A	5
7	0.460002	1.5234436501	A	5
7	0.480002	1.5354801783	A	5
7	0.500002	1.5471927461	A	5
7	0.520002	1.5585290613	A	5
7	0.540002	1.5694437636	A	5
7	0.560002	1.5798987593	A	5
7	0.580002	1.5898633664	A	5
7	0.600002	1.5993142807	A	5
7	0.620002	1.6082353756	A	5
7	0.640002	1.6166173553	A	5
7	0.660002	1.6244572849	A	5
7	0.680002	1.6317580237	A	5
7	0.700002	1.6385275866	A	5
7	0.720002	1.6447784642	A	5
7	0.740002	1.6505269235	A	5
7	0.760002	1.6557923144	A	5
7	0.780002	1.6605964017	A	5
7	0.800002	1.6649627371	A	5
7	0.820002	1.6689160837	A	5
7	0.840002	1.6724819017	A	5
7	0.860002	1.6756858982	A	5
7	0.880002	1.6785536432	A	5
7	0.900002	1.6811102502	A	5
7	0.920002	1.6833801180	A	5
7	0.940002	1.6853867293	A	5
7	0.960002	1.6871524993	A	5
7	0.980002	1.6886986705	A	5
7	1.000002	1.6900452449	A	5
7	1.020002	1.6912109488	A	5
7	1.040002	1.6922132254	A	5
7	1.060002	1.6930682478	A	5
7	1.080002	1.6937909499	A	5
7	1.100002	1.6943950696	A	5
7	1.120002	1.6948932021	A	5
7	1.140002	1.6952968587	A	5
7	1.160002	1.6956165304	A	5
7	1.180002	1.6958617536	A	5
7	1.200002	1.6960411756	A	5
7	1.220002	1.6961626200	A	5
7	1.240002	1.6962331502	A	5
7	1.260002	1.6962591301	A	5
7	1.280002	1.6962462830	A	5
7	1.300002	1.6961997459	A	5
7	1.320002	1.6961241219	A	5
7	1.340002	1.6960235280	A	5
7	1.360002	1.6959016398	A	5
7	1.380002	1.6957617337	A	5
7	1.400002	1.6956067242	A	5
7	1.420002	1.6954391994	A	5
7	1.440002	1.6952614534	A	5
7	1.460002	1.6950755148	A	5
7	1.480002	1.6948831744	A	5
7	1.500002	1.6946860087	A	5
7	1.520002	1.6944854023	A	5
7	1.540002	1.6942825679	A	5
7	1.560002	1.6940785643	A	5
7	1.580002	1.6938743128	A	5
7	1.600002	1.6936706119	A	5
7	1.620002	1.6934681506	A	5
7	1.640002	1.6932675203	A	5
7	1.660002	1.6930692257	A	5
7	1.680002	1.6928736945	A	5
7	1.700002	1.6926812859	A	5
7	1.720002	1.6924922987	A	5
7	1.740002	1.6923069779	A	5
7	1.760002	1.6921255216	A	5
7	1.780002	1.6919480858	A	5
7	1.800002	1.6917747901	A	5
7	1.820002	1.6916057219	A	5
7	1.840002	1.6914409403	A	5
7	1.860002	1.6912804802	A	5
7	1.880002	1.6911243547	A	5
7	1.900002	1.6909725587	A	5
7	1.920002	1.6908250709	A	5
7	1.940002	1.6906818564	A	5
7	1.960002	1.6905428685	A	5
7	1.980002	1.6904080507	A	5
8	0.000002	-0.0014877827	A	5
8	0.020002	0.7968682841	A	5
8	0.040002	0.7827946092	A	5
8	0.060002	0.7835806246	A	5
8	0.080002	0.7876211275	A	5
8	0.100002	0.7924368584	A	5
8	0.120002	0.7972152836	A	5
8	0.140002	0.8016785566	A	5
8	0.160002	0.8057582788	A	5
8	0.180002	0.8094704915	A	5
8	0.200002	0.8128610871	A	5
8	0.220002	0.8159812246	A	5
8	0.240002	0.8188768111	A	5
8	0.260002	0.8215848045	A	5
8	0.280002	0.8241327815	A	5
8	0.300002	0.8265399677	A	5
8	0.320002	0.8288188062	A	5
8	0.340002	0.8309766068	A	5
8	0.360002	0.8330170561	A	5
8	0.380002	0.8349415002	A	5
8	0.400002	0.8367499752	A	5
8	0.420002	0.8384419952	A	5
8	0.440002	0.8400171245	A	5
8	0.460002	0.8414753655	A	5
8	0.480002	0.8428173965	A	5
8	0.500002	0.8440446905	A	5
8	0.520002	0.8451595451	A	5
8	0.540002	0.8461650478	A	5
8	0.560002	0.8470649979	A	5
8	0.580002	0.8478638024	A	5
8	0.600002	0.8485663586	A	5
8	0.620002	0.8491779337	A	5
8	0.640002	0.8497040481	A	5
8	0.660002	0.8501503679	A	5
8	0.680002	0.8505226085	A	5
8	0.700002	0.8508264517	A	5
8	0.720002	0.8510674758	A	5
8	0.740002	0.8512510992	A	5
8	0.760002	0.8513825359	A	5
8	0.780002	0.8514667620	A	5
8	0.800002	0.8515084925	A	5
8	0.820002	0.8515121660	A	5
8	0.840002	0.8514819362	A	5
8	0.860002	0.8514216704	A	5
8	0.880002	0.8513349512	A	5
8	0.900002	0.8512250835	A	5
8	0.920002	0.8510951030	A	5
8	0.940002	0.8509477875	A	5
8	0.960002	0.8507856699	A	5
8	0.980002	0.8506110513	A	5
8	1.000002	0.8504260158	A	5
8	1.020002	0.8502324442	A	5
8	1.040002	0.8500320288	A	5
8	1.060002	0.8498262871	A	5
8	1.080002	0.8496165756	A	5
8	1.100002	0.8494041023	A	5
8	1.120002	0.8491899400	A	5
8	1.140002	0.8489750369	A	5
8	1.160002	0.8487602286	A	5
8	1.180002	0.8485462476	A	5
8	1.200002	0.8483337332	A	5
8	1.220002	0.8481232404	A	5
8	1.240002	0.8479152479	A	5
8	1.260002	0.8477101658	A	5
8	1.280002	0.8475083424	A	5
8	1.300002	0.8473100707	A	5
8	1.320002	0.8471155940	A	5
8	1.340002	0.8469251113	A	5
8	1.360002	0.8467387820	A	5
8	1.380002	0.8465567304	A	5
8	1.400002	0.8463790498	A	5
8	1.420002	0.8462058057	A	5
8	1.440002	0.8460370393	A	5
8	1.460002	0.8458727706	A	5
8	1.480002	0.8457130006	A	5
8	1.500002	0.8455577141	A	5
8	1.520002	0.8454068817	A	5
8	1.540002	0.8452604616	A	5
8	1.560002	0.8451184014	A	5
8	1.580002	0.8449806399	A	5
8	1.600002	0.8448471082	A	5
8	1.620002	0.8447177307	A	5
8	1.640002	0.8445924269	A	5
8	1.660002	0.8444711118	A	5
8	1.680002	0.8443536970	A	5
8	1.700002	0.8442400912	A	5
8	1.720002	0.8441302015	A	5
8	1.740002	0.8440239332	A	5
8	1.760002	0.8439211911	A	5
8	1.780002	0.8438218792	A	5
8	1.800002	0.8437259018	A	5
8	1.820002	0.8436331635	A	5
8	1.840002	0.8435435694	A	5
8	1.860002	0.8434570256	A	5
8	1.880002	0.8433734395	A	5
8	1.900002	0.8432927196	A	5
8	1.920002	0.8432147760	A	5
8	1.940002	0.8431395206	A	5
8	1.960002	0.8430668667	A	5
8	1.980002	0.8429967298	A	5
9	0.000002	-0.0018265736	A	5
9	0.020002	0.9624456191	A	5
9	0.040002	0.9295686943	A	5
9	0.060002	0.9156985797	A	5
9	0.080002	0.9073942219	A	5
9	0.100002	0.9019406745	A	5
9	0.120002	0.8983690814	A	5
9	0.140002	0.8962127205	A	5
9	0.160002	0.8951999321	A	5
9	0.180002	0.8951512049	A	5
9	0.200002	0.8959364728	A	5
9	0.220002	0.8974543984	A	5
9	0.240002	0.8996211946	A	5
9	0.260002	0.9023641979	A	5
9	0.280002	0.9056180596	A	5
9	0.300002	0.9093224863	A	5
9	0.320002	0.9134209347	A	5
9	0.340002	0.9178599070	A	5
9	0.360002	0.9225886226	A	5
9	0.380002	0.9275589175	A	5
9	0.400002	0.9327252724	A	5
9	0.420002	0.9380449016	A	5
9	0.440002	0.9434778581	A	5
9	0.460002	0.9489871255	A	5
9	0.480002	0.9545386810	A	5
9	0.500002	0.9601015211	A	5
9	0.520002	0.9656476465	A	5
9	0.540002	0.9711520104	A	5
9	0.560002	0.9765924313	A	5
9	0.580002	0.9819494792	A	5
9	0.600002	0.9872063371	A	5
9	0.620002	0.9923486482	A	5
9	0.640002	0.9973643495	A	5
9	0.660002	1.0022435008	A	5
9	0.680002	1.0069781098	A	5
9	0.700002	1.0115619596	A	5
9	0.720002	1.0159904388	A	5
9	0.740002	1.0202603776	A	5
9	0.760002	1.0243698921	A	5
9	0.780002	1.0283182361	A	5
9	0.800002	1.0321056625	A	5
9	0.820002	1.0357332944	A	5
9	0.840002	1.0392030058	A	5
9	0.860002	1.0425173122	A	5
9	0.880002	1.0456792707	A	5
9	0.900002	1.0486923892	A	5
9	0.920002	1.0515605444	A	5
9	0.940002	1.0542879083	A	5
9	0.960002	1.0568788827	A	5
9	0.980002	1.0593380406	A	5
9	1.000002	1.0616700746	A	5
9	1.020002	1.0638797523	A	5
9	1.040002	1.0659718759	A	5
9	1.060002	1.0679512488	A	5
9	1.080002	1.0698226458	A	5
9	1.100002	1.0715907885	A	5
9	1.120002	1.0732603234	A	5
9	1.140002	1.0748358052	A	5
9	1.160002	1.0763216817	A	5
9	1.180002	1.0777222825	A	5
9	1.200002	1.0790418094	A	5
9	1.220002	1.0802843298	A	5
9	1.240002	1.0814537713	A	5
9	1.260002	1.0825539183	A	5
9	1.280002	1.0835884099	A	5
9	1.300002	1.0845607392	A	5
9	1.320002	1.0854742536	A	5
9	1.340002	1.0863321558	A	5
9	1.360002	1.0871375059	A	5
9	1.380002	1.0878932238	A	5
9	1.400002	1.0886020926	A	5
9	1.420002	1.0892667615	A	5
9	1.440002	1.0898897502	A	5
9	1.460002	1.0904734526	A	5
