site	time	r_tilde	mu_nuc	mu_rate
3	0.020002	0.7718509942	C	3
3	0.040002	0.7202788539	C	3
3	0.060002	0.6924692537	C	3
3	0.080002	0.6724461591	C	3
3	0.100002	0.6569089435	C	3
3	0.120002	0.6445612212	C	3
3	0.140002	0.6346935052	C	3
3	0.160002	0.6268388032	C	3
3	0.180002	0.6206568785	C	3
3	0.200002	0.6158853394	C	3
3	0.220002	0.6123149108	C	3
3	0.240002	0.6097750482	C	3
3	0.260002	0.6081246442	C	3
3	0.280002	0.6072455644	C	3
3	0.300002	0.6070379209	C	3
3	0.320002	0.6074165009	C	3
3	0.340002	0.6083080107	C	3
3	0.360002	0.6096489198	C	3
3	0.380002	0.6113837585	C	3
3	0.400002	0.6134637667	C	3
3	0.420002	0.6158458164	C	3
3	0.440002	0.6184915481	C	3
3	0.460002	0.6213666773	C	3
3	0.480002	0.6244404342	C	3
3	0.500002	0.6276851087	C	3
3	0.520002	0.6310756780	C	3
3	0.540002	0.6345895001	C	3
3	0.560002	0.6382060585	C	3
3	0.580002	0.6419067468	C	3
3	0.600002	0.6456746863	C	3
3	0.620002	0.6494945680	C	3
3	0.640002	0.6533525157	C	3
3	0.660002	0.6572359644	C	3
3	0.680002	0.6611335527	C	3
3	0.700002	0.6650350256	C	3
3	0.720002	0.6689311463	C	3
3	0.740002	0.6728136162	C	3
3	0.760002	0.6766750009	C	3
3	0.780002	0.6805086621	C	3
3	0.800002	0.6843086948	C	3
3	0.820002	0.6880698687	C	3
3	0.840002	0.6917875745	C	3
3	0.860002	0.6954577732	C	3
3	0.880002	0.6990769491	C	3
3	0.900002	0.7026420666	C	3
3	0.920002	0.7061505292	C	3
3	0.940002	0.7096001422	C	3
3	0.960002	0.7129890777	C	3
3	0.980002	0.7163158417	C	3
3	1.000002	0.7195792441	C	3
3	1.020002	0.7227783710	C	3
3	1.040002	0.7259125583	C	3
3	1.060002	0.7289813681	C	3
3	1.080002	0.7319845666	C	3
3	1.100002	0.7349221033	C	3
3	1.120002	0.7377940924	C	3
3	1.140002	0.7406007953	C	3
3	1.160002	0.7433426049	C	3
3	1.180002	0.7460200305	C	3
3	1.200002	0.7486336843	C	3
3	1.220002	0.7511842694	C	3
3	1.240002	0.7536725684	C	3
3	1.260002	0.7560994324	C	3
3	1.280002	0.7584657725	C	3
3	1.300002	0.7607725504	C	3
3	1.320002	0.7630207708	C	3
3	1.340002	0.7652114742	C	3
3	1.360002	0.7673457306	C	3
3	1.380002	0.7694246333	C	3
3	1.400002	0.7714492937	C	3
3	1.420002	0.7734208364	C	3
3	1.440002	0.7753403951	C	3
3	1.460002	0.7772091085	C	3
3	1.480002	0.7790281169	C	3
3	1.500002	0.7807985588	C	3
3	1.520002	0.7825215686	C	3
3	1.540002	0.7841982737	C	3
3	1.560002	0.7858297926	C	3
3	1.580002	0.7874172328	C	3
3	1.600002	0.7889616892	C	3
3	1.620002	0.7904642425	C	3
3	1.640002	0.7919259582	C	3
3	1.660002	0.7933478853	C	3
3	1.680002	0.7947310552	C	3
3	1.700002	0.7960764814	C	3
3	1.720002	0.7973851586	C	3
3	1.740002	0.7986580619	C	3
3	1.760002	0.7998961471	C	3
3	1.780002	0.8011003496	C	3
3	1.800002	0.8022715847	C	3
3	1.820002	0.8034107472	C	3
3	1.840002	0.8045187118	C	3
3	1.860002	0.8055963322	C	3
3	1.880002	0.8066444421	C	3
3	1.900002	0.8076638547	C	3
3	1.920002	0.8086553631	C	3
3	1.940002	0.8096197404	C	3
3	1.960002	0.8105577401	C	3
3	1.980002	0.8114700961	C	3
4	0.000002	-0.0018106289	C	3
4	0.020002	1.4282027788	C	3
4	0.040002	1.3852041181	C	3
4	0.060002	1.3769615288	C	3
4	0.080002	1.3762132850	C	3
4	0.100002	1.3781344412	C	3
4	0.120002	1.3813338447	C	3
4	0.140002	1.3853257223	C	3
4	0.160002	1.3899250919	C	3
4	0.180002	1.3950569568	C	3
4	0.200002	1.4006863612	C	3
4	0.220002	1.4067908477	C	3
4	0.240002	1.4133495376	C	3
4	0.260002	1.4203391195	C	3
4	0.280002	1.4277327471	C	3
4	0.300002	1.4355001183	C	3
4	0.320002	1.4436079809	C	3
4	0.340002	1.4520207426	C	3
4	0.360002	1.4607010634	C	3
4	0.380002	1.4696103901	C	3
4	0.400002	1.4787094318	C	3
4	0.420002	1.4879585849	C	3
4	0.440002	1.4973183184	C	3
4	0.460002	1.5067495284	C	3
4	0.480002	1.5162138667	C	3
4	0.500002	1.5256740454	C	3
4	0.520002	1.5350941201	C	3
4	0.540002	1.5444397484	C	3
4	0.560002	1.5536784234	C	3
4	0.580002	1.5627796797	C	3
4	0.600002	1.5717152707	C	3
4	0.620002	1.5804593143	C	3
4	0.640002	1.5889884067	C	3
4	0.660002	1.5972817037	C	3
4	0.680002	1.6053209677	C	3
4	0.700002	1.6130905831	C	3
4	0.720002	1.6205775396	C	3
4	0.740002	1.6277713851	C	3
4	0.760002	1.6346641511	C	3
4	0.780002	1.6412502524	C	3
4	0.800002	1.6475263651	C	3
4	0.820002	1.6534912856	C	3
4	0.840002	1.6591457744	C	3
4	0.860002	1.6644923885	C	3
4	0.880002	1.6695353060	C	3
4	0.900002	1.6742801467	C	3
4	0.920002	1.6787337916	C	3
4	0.940002	1.6829042047	C	3
4	0.960002	1.6868002600	C	3
4	0.980002	1.6904315753	C	3
4	1.000002	1.6938083552	C	3
4	1.020002	1.6969412451	C	3
4	1.040002	1.6998411961	C	3
4	1.060002	1.7025193428	C	3
4	1.080002	1.7049868937	C	3
4	1.100002	1.7072550338	C	3
4	1.120002	1.7093348403	C	3
4	1.140002	1.7112372093	C	3
4	1.160002	1.7129727951	C	3
4	1.180002	1.7145519591	C	3
4	1.200002	1.7159847290	C	3
4	1.220002	1.7172807667	C	3
4	1.240002	1.7184493442	C	3
4	1.260002	1.7194993271	C	3
4	1.280002	1.7204391636	C	3
4	1.300002	1.7212768796	C	3
4	1.320002	1.7220200779	C	3
4	1.340002	1.7226759419	C	3
4	1.360002	1.7232512424	C	3
4	1.380002	1.7237523465	C	3
4	1.400002	1.7241852297	C	3
4	1.420002	1.7245554886	C	3
4	1.440002	1.7248683558	C	3
4	1.460002	1.7251287150	C	3
4	1.480002	1.7253411169	C	3
4	1.500002	1.7255097958	C	3
4	1.520002	1.7256386856	C	3
4	1.540002	1.7257314364	C	3
4	1.560002	1.7257914304	C	3
4	1.580002	1.7258217979	C	3
4	1.600002	1.7258254322	C	3
4	1.620002	1.7258050049	C	3
4	1.640002	1.7257629798	C	3
4	1.660002	1.7257016264	C	3
4	1.680002	1.7256230334	C	3
4	1.700002	1.7255291205	C	3
4	1.720002	1.7254216506	C	3
4	1.740002	1.7253022405	C	3
4	1.760002	1.7251723716	C	3
4	1.780002	1.7250333995	C	3
4	1.800002	1.7248865636	C	3
4	1.820002	1.7247329952	C	3
4	1.840002	1.7245737261	C	3
4	1.860002	1.7244096958	C	3
4	1.880002	1.7242417590	C	3
4	1.900002	1.7240706916	C	3
4	1.920002	1.7238971972	C	3
4	1.940002	1.7237219130	C	3
4	1.960002	1.7235454144	C	3
4	1.980002	1.7233682206	C	3
5	0.000002	-0.0016889726	C	3
5	0.020002	1.3267294299	C	3
5	0.040002	1.2831537832	C	3
5	0.060002	1.2733334917	C	3
5	0.080002	1.2716015520	C	3
5	0.100002	1.2732164121	C	3
5	0.120002	1.2766595309	C	3
5	0.140002	1.2812866750	C	3
5	0.160002	1.2867669548	C	3
5	0.180002	1.2929037042	C	3
5	0.200002	1.2995658457	C	3
5	0.220002	1.3066578715	C	3
5	0.240002	1.3141052330	C	3
5	0.260002	1.3218465473	C	3
5	0.280002	1.3298291018	C	3
5	0.300002	1.3380060974	C	3
5	0.320002	1.3463348866	C	3
5	0.340002	1.3547758260	C	3
5	0.360002	1.3632915355	C	3
5	0.380002	1.3718464387	C	3
5	0.400002	1.3804065046	C	3
5	0.420002	1.3889391338	C	3
5	0.440002	1.3974131486	C	3
5	0.460002	1.4057988534	C	3
5	0.480002	1.4140681414	C	3
5	0.500002	1.4221946255	C	3
5	0.520002	1.4301537791	C	3
5	0.540002	1.4379230722	C	3
5	0.560002	1.4454820931	C	3
5	0.580002	1.4528126496	C	3
5	0.600002	1.4598988422	C	3
5	0.620002	1.4667271090	C	3
5	0.640002	1.4732862377	C	3
5	0.660002	1.4795673468	C	3
5	0.680002	1.4855638363	C	3
5	0.700002	1.4912713103	C	3
5	0.720002	1.4966874736	C	3
5	0.740002	1.5018120072	C	3
5	0.760002	1.5066464255	C	3
5	0.780002	1.5111939198	C	3
5	0.800002	1.5154591914	C	3
5	0.820002	1.5194482804	C	3
5	0.840002	1.5231683908	C	3
5	0.860002	1.5266277183	C	3
5	0.880002	1.5298352819	C	3
5	0.900002	1.5328007626	C	3
5	0.920002	1.5355343512	C	3
5	0.940002	1.5380466070	C	3
5	0.960002	1.5403483271	C	3
5	0.980002	1.5424504299	C	3
5	1.000002	1.5443638498	C	3
5	1.020002	1.5460994457	C	3
5	1.040002	1.5476679210	C	3
5	1.060002	1.5490797570	C	3
5	1.080002	1.5503451558	C	3
5	1.100002	1.5514739956	C	3
5	1.120002	1.5524757937	C	3
5	1.140002	1.5533596802	C	3
5	1.160002	1.5541343777	C	3
5	1.180002	1.5548081890	C	3
5	1.200002	1.5553889902	C	3
5	1.220002	1.5558842292	C	3
5	1.240002	1.5563009287	C	3
5	1.260002	1.5566456920	C	3
5	1.280002	1.5569247130	C	3
5	1.300002	1.5571437873	C	3
5	1.320002	1.5573083263	C	3
5	1.340002	1.5574233717	C	3
5	1.360002	1.5574936118	C	3
5	1.380002	1.5575233980	C	3
5	1.400002	1.5575167618	C	3
5	1.420002	1.5574774319	C	3
5	1.440002	1.5574088514	C	3
5	1.460002	1.5573141943	C	3
5	1.480002	1.5571963824	C	3
5	1.500002	1.5570581009	C	3
5	1.520002	1.5569018139	C	3
5	1.540002	1.5567297793	C	3
5	1.560002	1.5565440630	C	3
5	1.580002	1.5563465522	C	3
5	1.600002	1.5561389685	C	3
5	1.620002	1.5559228796	C	3
5	1.640002	1.5556997111	C	3
5	1.660002	1.5554707568	C	3
5	1.680002	1.5552371895	C	3
5	1.700002	1.5550000694	C	3
5	1.720002	1.5547603540	C	3
5	1.740002	1.5545189057	C	3
5	1.760002	1.5542764994	C	3
5	1.780002	1.5540338300	C	3
5	1.800002	1.5537915189	C	3
5	1.820002	1.5535501201	C	3
5	1.840002	1.5533101258	C	3
5	1.860002	1.5530719718	C	3
5	1.880002	1.5528360426	C	3
5	1.900002	1.5526026753	C	3
5	1.920002	1.5523721644	C	3
5	1.940002	1.5521447653	C	3
5	1.960002	1.5519206977	C	3
5	1.980002	1.5517001494	C	3
6	0.000002	-0.0004330134	C	3
6	0.020002	0.3155538960	C	3
6	0.040002	0.2868724133	C	3
6	0.060002	0.2705818631	C	3
6	0.080002	0.2592120750	C	3
6	0.100002	0.2508621570	C	3
6	0.120002	0.2446334149	C	3
6	0.140002	0.2399835567	C	3
6	0.160002	0.2365474321	C	3
6	0.180002	0.2340647242	C	3
6	0.200002	0.2323432722	C	3
6	0.220002	0.2312377159	C	3
6	0.240002	0.2306359756	C	3
6	0.260002	0.2304502287	C	3
6	0.280002	0.2306106678	C	3
6	0.300002	0.2310610704	C	3
6	0.320002	0.2317555919	C	3
6	0.340002	0.2326564085	C	3
6	0.360002	0.2337319633	C	3
6	0.380002	0.2349556474	C	3
6	0.400002	0.2363047997	C	3
6	0.420002	0.2377599430	C	3
6	0.440002	0.2393041960	C	3
6	0.460002	0.2409228181	C	3
6	0.480002	0.2426028550	C	3
6	0.500002	0.2443328603	C	3
6	0.520002	0.2461026748	C	3
6	0.540002	0.2479032511	C	3
6	0.560002	0.2497265116	C	3
6	0.580002	0.2515652332	C	3
6	0.600002	0.2534129516	C	3
6	0.620002	0.2552638819	C	3
6	0.640002	0.2571128505	C	3
6	0.660002	0.2589552378	C	3
6	0.680002	0.2607869266	C	3
6	0.700002	0.2626042586	C	3
6	0.720002	0.2644039938	C	3
6	0.740002	0.2661832756	C	3
6	0.760002	0.2679395977	C	3
6	0.780002	0.2696707752	C	3
6	0.800002	0.2713749170	C	3
6	0.820002	0.2730504012	C	3
6	0.840002	0.2746958516	C	3
6	0.860002	0.2763101168	C	3
6	0.880002	0.2778922503	C	3
6	0.900002	0.2794414917	C	3
6	0.920002	0.2809572502	C	3
6	0.940002	0.2824390886	C	3
6	0.960002	0.2838867086	C	3
6	0.980002	0.2852999371	C	3
6	1.000002	0.2866787141	C	3
6	1.020002	0.2880230803	C	3
6	1.040002	0.2893331673	C	3
6	1.060002	0.2906091871	C	3
6	1.080002	0.2918514230	C	3
6	1.100002	0.2930602217	C	3
6	1.120002	0.2942359849	C	3
6	1.140002	0.2953791628	C	3
6	1.160002	0.2964902476	C	3
6	1.180002	0.2975697674	C	3
6	1.200002	0.2986182808	C	3
6	1.220002	0.2996363722	C	3
6	1.240002	0.3006246472	C	3
6	1.260002	0.3015837286	C	3
6	1.280002	0.3025142529	C	3
6	1.300002	0.3034168665	C	3
6	1.320002	0.3042922234	C	3
6	1.340002	0.3051409821	C	3
6	1.360002	0.3059638032	C	3
6	1.380002	0.3067613473	C	3
6	1.400002	0.3075342733	C	3
6	1.420002	0.3082832364	C	3
6	1.440002	0.3090088868	C	3
6	1.460002	0.3097118681	C	3
6	1.480002	0.3103928166	C	3
6	1.500002	0.3110523600	C	3
6	1.520002	0.3116911164	C	3
6	1.540002	0.3123096938	C	3
6	1.560002	0.3129086894	C	3
6	1.580002	0.3134886891	C	3
6	1.600002	0.3140502668	C	3
6	1.620002	0.3145939845	C	3
6	1.640002	0.3151203917	C	3
6	1.660002	0.3156300251	C	3
6	1.680002	0.3161234088	C	3
6	1.700002	0.3166010538	C	3
6	1.720002	0.3170634585	C	3
6	1.740002	0.3175111080	C	3
6	1.760002	0.3179444748	C	3
6	1.780002	0.3183640182	C	3
6	1.800002	0.3187701851	C	3
6	1.820002	0.3191634097	C	3
6	1.840002	0.3195441135	C	3
6	1.860002	0.3199127061	C	3
6	1.880002	0.3202695848	C	3
6	1.900002	0.3206151348	C	3
6	1.920002	0.3209497301	C	3
6	1.940002	0.3212737327	C	3
6	1.960002	0.3215874937	C	3
6	1.980002	0.3218913532	C	3
7	0.000002	-0.0018146877	C	3
7	0.020002	1.4320890495	C	3
7	0.040002	1.3897560595	C	3
7	0.060002	1.3823029060	C	3
7	0.080002	1.3823390201	C	3
7	0.100002	1.3849766547	C	3
7	0.120002	1.3887862602	C	3
7	0.140002	1.3932614876	C	3
7	0.160002	1.3982108342	C	3
7	0.180002	1.4035632780	C	3
7	0.200002	1.4092949497	C	3
7	0.220002	1.4153986258	C	3
7	0.240002	1.4218704134	C	3
7	0.260002	1.4287039520	C	3
7	0.280002	1.4358880862	C	3
7	0.300002	1.4434061945	C	3
7	0.320002	1.4512363161	C	3
7	0.340002	1.4593516571	C	3
7	0.360002	1.4677212666	C	3
7	0.380002	1.4763107787	C	3
7	0.400002	1.4850831660	C	3
7	0.420002	1.4939994752	C	3
7	0.440002	1.5030195317	C	3
7	0.460002	1.5121026027	C	3
7	0.480002	1.5212080148	C	3
7	0.500002	1.5302957210	C	3
7	0.520002	1.5393268151	C	3
7	0.540002	1.5482639908	C	3
7	0.560002	1.5570719439	C	3
7	0.580002	1.5657177160	C	3
7	0.600002	1.5741709799	C	3
7	0.620002	1.5824042647	C	3
7	0.640002	1.5903931227	C	3
7	0.660002	1.5981162392	C	3
7	0.680002	1.6055554865	C	3
7	0.700002	1.6126959249	C	3
7	0.720002	1.6195257561	C	3
7	0.740002	1.6260362312	C	3
7	0.760002	1.6322215200	C	3
7	0.780002	1.6380785467	C	3
7	0.800002	1.6436067982	C	3
7	0.820002	1.6488081109	C	3
7	0.840002	1.6536864426	C	3
7	0.860002	1.6582476351	C	3
7	0.880002	1.6624991732	C	3
7	0.900002	1.6664499458	C	3
7	0.920002	1.6701100116	C	3
7	0.940002	1.6734903765	C	3
7	0.960002	1.6766027822	C	3
7	0.980002	1.6794595106	C	3
7	1.000002	1.6820732052	C	3
7	1.020002	1.6844567101	C	3
7	1.040002	1.6866229268	C	3
7	1.060002	1.6885846897	C	3
7	1.080002	1.6903546593	C	3
7	1.100002	1.6919452317	C	3
7	1.120002	1.6933684643	C	3
7	1.140002	1.6946360159	C	3
7	1.160002	1.6957591005	C	3
7	1.180002	1.6967484523	C	3
7	1.200002	1.6976143018	C	3
7	1.220002	1.6983663605	C	3
7	1.240002	1.6990138141	C	3
7	1.260002	1.6995653220	C	3
7	1.280002	1.7000290226	C	3
7	1.300002	1.7004125426	C	3
7	1.320002	1.7007230109	C	3
7	1.340002	1.7009670745	C	3
7	1.360002	1.7011509174	C	3
7	1.380002	1.7012802802	C	3
7	1.400002	1.7013604812	C	3
7	1.420002	1.7013964386	C	3
7	1.440002	1.7013926918	C	3
7	1.460002	1.7013534241	C	3
7	1.480002	1.7012824834	C	3
7	1.500002	1.7011834043	C	3
7	1.520002	1.7010594281	C	3
7	1.540002	1.7009135227	C	3
7	1.560002	1.7007484017	C	3
7	1.580002	1.7005665424	C	3
7	1.600002	1.7003702032	C	3
7	1.620002	1.7001614398	C	3
7	1.640002	1.6999421201	C	3
7	1.660002	1.6997139394	C	3
7	1.680002	1.6994784336	C	3
7	1.700002	1.6992369914	C	3
7	1.720002	1.6989908669	C	3
7	1.740002	1.6987411900	C	3
7	1.760002	1.6984889769	C	3
7	1.780002	1.6982351396	C	3
7	1.800002	1.6979804946	C	3
7	1.820002	1.6977257709	C	3
7	1.840002	1.6974716178	C	3
7	1.860002	1.6972186119	C	3
7	1.880002	1.6969672632	C	3
7	1.900002	1.6967180211	C	3
7	1.920002	1.6964712801	C	3
7	1.940002	1.6962273845	C	3
7	1.960002	1.6959866330	C	3
7	1.980002	1.6957492832	C	3
8	0.000002	-0.0010584305	C	3
8	0.020002	0.8321505637	C	3
8	0.040002	0.8059864725	C	3
8	0.060002	0.8010896876	C	3
8	0.080002	0.8011392690	C	3
8	0.100002	0.8029968636	C	3
8	0.120002	0.8055982567	C	3
8	0.140002	0.8084698817	C	3
8	0.160002	0.8113677547	C	3
8	0.180002	0.8141575032	C	3
8	0.200002	0.8167651373	C	3
8	0.220002	0.8191532391	C	3
8	0.240002	0.8213077823	C	3
8	0.260002	0.8232300104	C	3
8	0.280002	0.8249310226	C	3
8	0.300002	0.8264279824	C	3
8	0.320002	0.8277413947	C	3
8	0.340002	0.8288931435	C	3
8	0.360002	0.8299050965	C	3
8	0.380002	0.8307981452	C	3
8	0.400002	0.8315915818	C	3
8	0.420002	0.8323027338	C	3
8	0.440002	0.8329467949	C	3
8	0.460002	0.8335367979	C	3
8	0.480002	0.8340836903	C	3
8	0.500002	0.8345964767	C	3
8	0.520002	0.8350824022	C	3
8	0.540002	0.8355471568	C	3
8	0.560002	0.8359950853	C	3
8	0.580002	0.8364293923	C	3
8	0.600002	0.8368523352	C	3
8	0.620002	0.8372654004	C	3
8	0.640002	0.8376694604	C	3
8	0.660002	0.8380649121	C	3
8	0.680002	0.8384517940	C	3
8	0.700002	0.8388298866	C	3
8	0.720002	0.8391987945	C	3
8	0.740002	0.8395580139	C	3
8	0.760002	0.8399069864	C	3
8	0.780002	0.8402451406	C	3
8	0.800002	0.8405719247	C	3
8	0.820002	0.8408868298	C	3
8	0.840002	0.8411894064	C	3
8	0.860002	0.8414792752	C	3
8	0.880002	0.8417561338	C	3
8	0.900002	0.8420197587	C	3
8	0.920002	0.8422700055	C	3
8	0.940002	0.8425068066	C	3
8	0.960002	0.8427301669	C	3
8	0.980002	0.8429401591	C	3
8	1.000002	0.8431369182	C	3
8	1.020002	0.8433206348	C	3
8	1.040002	0.8434915494	C	3
8	1.060002	0.8436499456	C	3
8	1.080002	0.8437961445	C	3
8	1.100002	0.8439304983	C	3
8	1.120002	0.8440533855	C	3
8	1.140002	0.8441652048	C	3
8	1.160002	0.8442663712	C	3
8	1.180002	0.8443573111	C	3
8	1.200002	0.8444384589	C	3
8	1.220002	0.8445102529	C	3
8	1.240002	0.8445731326	C	3
8	1.260002	0.8446275359	C	3
8	1.280002	0.8446738966	C	3
8	1.300002	0.8447126424	C	3
8	1.320002	0.8447441935	C	3
8	1.340002	0.8447689603	C	3
8	1.360002	0.8447873430	C	3
8	1.380002	0.8447997304	C	3
8	1.400002	0.8448064986	C	3
8	1.420002	0.8448080113	C	3
8	1.440002	0.8448046187	C	3
8	1.460002	0.8447966571	C	3
8	1.480002	0.8447844495	C	3
8	1.500002	0.8447683047	C	3
8	1.520002	0.8447485178	C	3
8	1.540002	0.8447253703	C	3
8	1.560002	0.8446991299	C	3
8	1.580002	0.8446700512	C	3
8	1.600002	0.8446383760	C	3
8	1.620002	0.8446043329	C	3
8	1.640002	0.8445681387	C	3
8	1.660002	0.8445299981	C	3
8	1.680002	0.8444901040	C	3
8	1.700002	0.8444486385	C	3
8	1.720002	0.8444057728	C	3
8	1.740002	0.8443616680	C	3
8	1.760002	0.8443164752	C	3
8	1.780002	0.8442703361	C	3
8	1.800002	0.8442233834	C	3
8	1.820002	0.8441757412	C	3
8	1.840002	0.8441275254	C	3
8	1.860002	0.8440788441	C	3
8	1.880002	0.8440297982	C	3
8	1.900002	0.8439804812	C	3
8	1.920002	0.8439309803	C	3
8	1.940002	0.8438813763	C	3
8	1.960002	0.8438317438	C	3
8	1.980002	0.8437821521	C	3
9	0.000002	-0.0012510481	C	3
9	0.020002	0.9686994288	C	3
9	0.040002	0.9253758514	C	3
9	0.060002	0.9081774518	C	3
9	0.080002	0.8977970484	C	3
9	0.100002	0.8905566747	C	3
9	0.120002	0.8852280333	C	3
9	0.140002	0.8812621706	C	3
9	0.160002	0.8783607394	C	3
9	0.180002	0.8763371280	C	3
9	0.200002	0.8750622933	C	3
9	0.220002	0.8744404354	C	3
9	0.240002	0.8743966929	C	3
9	0.260002	0.8748702368	C	3
9	0.280002	0.8758100471	C	3
9	0.300002	0.8771721584	C	3
9	0.320002	0.8789177844	C	3
9	0.340002	0.8810120096	C	3
9	0.360002	0.8834228703	C	3
9	0.380002	0.8861207099	C	3
9	0.400002	0.8890777327	C	3
9	0.420002	0.8922677018	C	3
9	0.440002	0.8956657409	C	3
9	0.460002	0.8992482086	C	3
9	0.480002	0.9029926239	C	3
9	0.500002	0.9068776239	C	3
9	0.520002	0.9108829430	C	3
9	0.540002	0.9149894029	C	3
9	0.560002	0.9191789072	C	3
9	0.580002	0.9234344372	C	3
9	0.600002	0.9277400438	C	3
9	0.620002	0.9320808374	C	3
9	0.640002	0.9364429709	C	3
9	0.660002	0.9408136191	C	3
9	0.680002	0.9451809529	C	3
9	0.700002	0.9495341091	C	3
9	0.720002	0.9538631566	C	3
9	0.740002	0.9581590597	C	3
9	0.760002	0.9624136390	C	3
9	0.780002	0.9666195305	C	3
9	0.800002	0.9707701441	C	3
9	0.820002	0.9748596208	C	3
9	0.840002	0.9788827906	C	3
9	0.860002	0.9828351305	C	3
9	0.880002	0.9867127226	C	3
9	0.900002	0.9905122140	C	3
9	0.920002	0.9942307775	C	3
9	0.940002	0.9978660732	C	3
9	0.960002	1.0014162123	C	3
9	0.980002	1.0048797219	C	3
9	1.000002	1.0082555114	C	3
9	1.020002	1.0115428408	C	3
9	1.040002	1.0147412904	C	3
9	1.060002	1.0178507325	C	3
9	1.080002	1.0208713040	C	3
9	1.100002	1.0238033813	C	3
9	1.120002	1.0266475563	C	3
9	1.140002	1.0294046142	C	3
9	1.160002	1.0320755127	C	3
9	1.180002	1.0346613622	C	3
9	1.200002	1.0371634078	C	3
9	1.220002	1.0395830127	C	3
9	1.240002	1.0419216421	C	3
9	1.260002	1.0441808493	C	3
9	1.280002	1.0463622617	C	3
9	1.300002	1.0484675690	C	3
9	1.320002	1.0504985120	C	3
9	1.340002	1.0524568717	C	3
9	1.360002	1.0543444603	C	3
9	1.380002	1.0561631123	C	3
9	1.400002	1.0579146770	C	3
9	1.420002	1.0596010111	C	3
9	1.440002	1.0612239722	C	3
9	1.460002	1.0627854133	C	3
