site	time	r_tilde	mu_nuc	mu_rate
4	0.720002	1.6438017698	G	3
4	0.740002	1.6505987924	G	3
4	0.760002	1.6570454260	G	3
4	0.780002	1.6631387776	G	3
4	0.800002	1.6688787757	G	3
4	0.820002	1.6742679394	G	3
4	0.840002	1.6793111256	G	3
4	0.860002	1.6840152630	G	3
4	0.880002	1.6883890795	G	3
4	0.900002	1.6924428295	G	3
4	0.920002	1.6961880276	G	3
4	0.940002	1.6996371930	G	3
4	0.960002	1.7028036086	G	3
4	0.980002	1.7057010986	G	3
4	1.000002	1.7083438255	G	3
4	1.020002	1.7107461085	G	3
4	1.040002	1.7129222640	G	3
4	1.060002	1.7148864675	G	3
4	1.080002	1.7166526361	G	3
4	1.100002	1.7182343320	G	3
4	1.120002	1.7196446832	G	3
4	1.140002	1.7208963222	G	3
4	1.160002	1.7220013395	G	3
4	1.180002	1.7229712509	G	3
4	1.200002	1.7238169763	G	3
4	1.220002	1.7245488295	G	3
4	1.240002	1.7251765155	G	3
4	1.260002	1.7257091359	G	3
4	1.280002	1.7261552001	G	3
4	1.300002	1.7265226407	G	3
4	1.320002	1.7268188332	G	3
4	1.340002	1.7270506178	G	3
4	1.360002	1.7272243238	G	3
4	1.380002	1.7273457953	G	3
4	1.400002	1.7274204166	G	3
4	1.420002	1.7274531394	G	3
4	1.440002	1.7274485090	G	3
4	1.460002	1.7274106900	G	3
4	1.480002	1.7273434920	G	3
4	1.500002	1.7272503938	G	3
4	1.520002	1.7271345671	G	3
4	1.540002	1.7269988989	G	3
4	1.560002	1.7268460131	G	3
4	1.580002	1.7266782902	G	3
4	1.600002	1.7264978870	G	3
4	1.620002	1.7263067539	G	3
4	1.640002	1.7261066518	G	3
4	1.660002	1.7258991680	G	3
4	1.680002	1.7256857305	G	3
4	1.700002	1.7254676213	G	3
4	1.720002	1.7252459893	G	3
4	1.740002	1.7250218619	G	3
4	1.760002	1.7247961553	G	3
4	1.780002	1.7245696847	G	3
4	1.800002	1.7243431734	G	3
4	1.820002	1.7241172610	G	3
4	1.840002	1.7238925113	G	3
4	1.860002	1.7236694191	G	3
4	1.880002	1.7234484170	G	3
4	1.900002	1.7232298810	G	3
4	1.920002	1.7230141361	G	3
4	1.940002	1.7228014612	G	3
4	1.960002	1.7225920937	G	3
4	1.980002	1.7223862337	G	3
5	0.000002	-0.0017340664	G	3
5	0.020002	1.3318132195	G	3
5	0.040002	1.2958166363	G	3
5	0.060002	1.2920217821	G	3
5	0.080002	1.2953444256	G	3
5	0.100002	1.3011337732	G	3
5	0.120002	1.3079394419	G	3
5	0.140002	1.3151994453	G	3
5	0.160002	1.3226760160	G	3
5	0.180002	1.3302689054	G	3
5	0.200002	1.3379403550	G	3
5	0.220002	1.3456806828	G	3
5	0.240002	1.3534910957	G	3
5	0.260002	1.3613747419	G	3
5	0.280002	1.3693320874	G	3
5	0.300002	1.3773587210	G	3
5	0.320002	1.3854445777	G	3
5	0.340002	1.3935740057	G	3
5	0.360002	1.4017263295	G	3
5	0.380002	1.4098766916	G	3
5	0.400002	1.4179970309	G	3
5	0.420002	1.4260571065	G	3
5	0.440002	1.4340255031	G	3
5	0.460002	1.4418705782	G	3
5	0.480002	1.4495613220	G	3
5	0.500002	1.4570681124	G	3
5	0.520002	1.4643633540	G	3
5	0.540002	1.4714219967	G	3
5	0.560002	1.4782219313	G	3
5	0.580002	1.4847442682	G	3
5	0.600002	1.4909735018	G	3
5	0.620002	1.4968975738	G	3
5	0.640002	1.5025078421	G	3
5	0.660002	1.5077989717	G	3
5	0.680002	1.5127687577	G	3
5	0.700002	1.5174178974	G	3
5	0.720002	1.5217497215	G	3
5	0.740002	1.5257699010	G	3
5	0.760002	1.5294861387	G	3
5	0.780002	1.5329078573	G	3
5	0.800002	1.5360458929	G	3
5	0.820002	1.5389122004	G	3
5	0.840002	1.5415195780	G	3
5	0.860002	1.5438814132	G	3
5	0.880002	1.5460114542	G	3
5	0.900002	1.5479236076	G	3
5	0.920002	1.5496317628	G	3
5	0.940002	1.5511496430	G	3
5	0.960002	1.5524906808	G	3
5	0.980002	1.5536679172	G	3
5	1.000002	1.5546939226	G	3
5	1.020002	1.5555807365	G	3
5	1.040002	1.5563398245	G	3
5	1.060002	1.5569820496	G	3
5	1.080002	1.5575176566	G	3
5	1.100002	1.5579562671	G	3
5	1.120002	1.5583068828	G	3
5	1.140002	1.5585778964	G	3
5	1.160002	1.5587771077	G	3
5	1.180002	1.5589117441	G	3
5	1.200002	1.5589884847	G	3
5	1.220002	1.5590134858	G	3
5	1.240002	1.5589924087	G	3
5	1.260002	1.5589304476	G	3
5	1.280002	1.5588323582	G	3
5	1.300002	1.5587024857	G	3
5	1.320002	1.5585447926	G	3
5	1.340002	1.5583628859	G	3
5	1.360002	1.5581600420	G	3
5	1.380002	1.5579392327	G	3
5	1.400002	1.5577031477	G	3
5	1.420002	1.5574542173	G	3
5	1.440002	1.5571946332	G	3
5	1.460002	1.5569263682	G	3
5	1.480002	1.5566511945	G	3
5	1.500002	1.5563707006	G	3
5	1.520002	1.5560863074	G	3
5	1.540002	1.5557992828	G	3
5	1.560002	1.5555107554	G	3
5	1.580002	1.5552217266	G	3
5	1.600002	1.5549330829	G	3
5	1.620002	1.5546456057	G	3
5	1.640002	1.5543599817	G	3
5	1.660002	1.5540768116	G	3
5	1.680002	1.5537966182	G	3
5	1.700002	1.5535198542	G	3
5	1.720002	1.5532469086	G	3
5	1.740002	1.5529781135	G	3
5	1.760002	1.5527137494	G	3
5	1.780002	1.5524540505	G	3
5	1.800002	1.5521992097	G	3
5	1.820002	1.5519493825	G	3
5	1.840002	1.5517046913	G	3
5	1.860002	1.5514652287	G	3
5	1.880002	1.5512310608	G	3
5	1.900002	1.5510022304	G	3
5	1.920002	1.5507787592	G	3
5	1.940002	1.5505606505	G	3
5	1.960002	1.5503478915	G	3
5	1.980002	1.5501404549	G	3
6	0.000002	-0.0004636539	G	3
6	0.020002	0.3267348546	G	3
6	0.040002	0.2959427829	G	3
6	0.060002	0.2781741662	G	3
6	0.080002	0.2657303886	G	3
6	0.100002	0.2565873476	G	3
6	0.120002	0.2497641628	G	3
6	0.140002	0.2446613824	G	3
6	0.160002	0.2408737403	G	3
6	0.180002	0.2381127421	G	3
6	0.200002	0.2361664662	G	3
6	0.220002	0.2348757206	G	3
6	0.240002	0.2341187596	G	3
6	0.260002	0.2338010082	G	3
6	0.280002	0.2338479333	G	3
6	0.300002	0.2341999862	G	3
6	0.320002	0.2348089555	G	3
6	0.340002	0.2356352999	G	3
6	0.360002	0.2366461796	G	3
6	0.380002	0.2378139886	G	3
6	0.400002	0.2391152533	G	3
6	0.420002	0.2405298009	G	3
6	0.440002	0.2420401272	G	3
6	0.460002	0.2436309138	G	3
6	0.480002	0.2452886573	G	3
6	0.500002	0.2470013816	G	3
6	0.520002	0.2487584143	G	3
6	0.540002	0.2505502099	G	3
6	0.560002	0.2523682097	G	3
6	0.580002	0.2542047277	G	3
6	0.600002	0.2560528579	G	3
6	0.620002	0.2579063966	G	3
6	0.640002	0.2597597768	G	3
6	0.660002	0.2616080112	G	3
6	0.680002	0.2634466431	G	3
6	0.700002	0.2652717017	G	3
6	0.720002	0.2670796627	G	3
6	0.740002	0.2688674120	G	3
6	0.760002	0.2706322129	G	3
6	0.780002	0.2723716751	G	3
6	0.800002	0.2740837266	G	3
6	0.820002	0.2757665875	G	3
6	0.840002	0.2774187453	G	3
6	0.860002	0.2790389320	G	3
6	0.880002	0.2806261028	G	3
6	0.900002	0.2821794164	G	3
6	0.920002	0.2836982162	G	3
6	0.940002	0.2851820135	G	3
6	0.960002	0.2866304710	G	3
6	0.980002	0.2880433881	G	3
6	1.000002	0.2894206875	G	3
6	1.020002	0.2907624019	G	3
6	1.040002	0.2920686624	G	3
6	1.060002	0.2933396881	G	3
6	1.080002	0.2945757754	G	3
6	1.100002	0.2957772893	G	3
6	1.120002	0.2969446547	G	3
6	1.140002	0.2980783488	G	3
6	1.160002	0.2991788942	G	3
6	1.180002	0.3002468519	G	3
6	1.200002	0.3012828160	G	3
6	1.220002	0.3022874083	G	3
6	1.240002	0.3032612728	G	3
6	1.260002	0.3042050722	G	3
6	1.280002	0.3051194833	G	3
6	1.300002	0.3060051935	G	3
6	1.320002	0.3068628979	G	3
6	1.340002	0.3076932961	G	3
6	1.360002	0.3084970894	G	3
6	1.380002	0.3092749792	G	3
6	1.400002	0.3100276642	G	3
6	1.420002	0.3107558388	G	3
6	1.440002	0.3114601918	G	3
6	1.460002	0.3121414046	G	3
6	1.480002	0.3128001502	G	3
6	1.500002	0.3134370919	G	3
6	1.520002	0.3140528825	G	3
6	1.540002	0.3146481638	G	3
6	1.560002	0.3152235652	G	3
6	1.580002	0.3157797041	G	3
6	1.600002	0.3163171847	G	3
6	1.620002	0.3168365977	G	3
6	1.640002	0.3173385205	G	3
6	1.660002	0.3178235167	G	3
6	1.680002	0.3182921357	G	3
6	1.700002	0.3187449130	G	3
6	1.720002	0.3191823702	G	3
6	1.740002	0.3196050146	G	3
6	1.760002	0.3200133396	G	3
6	1.780002	0.3204078247	G	3
6	1.800002	0.3207889358	G	3
6	1.820002	0.3211571248	G	3
6	1.840002	0.3215128304	G	3
6	1.860002	0.3218564782	G	3
6	1.880002	0.3221884805	G	3
6	1.900002	0.3225092370	G	3
6	1.920002	0.3228191347	G	3
6	1.940002	0.3231185485	G	3
6	1.960002	0.3234078410	G	3
6	1.980002	0.3236873634	G	3
7	0.000002	-0.0017621636	G	3
7	0.020002	1.3511463926	G	3
7	0.040002	1.3114347701	G	3
7	0.060002	1.3038980949	G	3
7	0.080002	1.3034066942	G	3
7	0.100002	1.3054990730	G	3
7	0.120002	1.3088825210	G	3
7	0.140002	1.3130995818	G	3
7	0.160002	1.3179710383	G	3
7	0.180002	1.3234208752	G	3
7	0.200002	1.3294121993	G	3
7	0.220002	1.3359217143	G	3
7	0.240002	1.3429291744	G	3
7	0.260002	1.3504130707	G	3
7	0.280002	1.3583490086	G	3
7	0.300002	1.3667092609	G	3
7	0.320002	1.3754628358	G	3
7	0.340002	1.3845757627	G	3
7	0.360002	1.3940114721	G	3
7	0.380002	1.4037312133	G	3
7	0.400002	1.4136944905	G	3
7	0.420002	1.4238595065	G	3
7	0.440002	1.4341836093	G	3
7	0.460002	1.4446237377	G	3
7	0.480002	1.4551368599	G	3
7	0.500002	1.4656804009	G	3
7	0.520002	1.4762126524	G	3
7	0.540002	1.4866931608	G	3
7	0.560002	1.4970830875	G	3
7	0.580002	1.5073455368	G	3
7	0.600002	1.5174458493	G	3
7	0.620002	1.5273518544	G	3
7	0.640002	1.5370340823	G	3
7	0.660002	1.5464659322	G	3
7	0.680002	1.5556237950	G	3
7	0.700002	1.5644871322	G	3
7	0.720002	1.5730385087	G	3
7	0.740002	1.5812635840	G	3
7	0.760002	1.5891510613	G	3
7	0.780002	1.5966925988	G	3
7	0.800002	1.6038826876	G	3
7	0.820002	1.6107184982	G	3
7	0.840002	1.6171997032	G	3
7	0.860002	1.6233282795	G	3
7	0.880002	1.6291082951	G	3
7	0.900002	1.6345456874	G	3
7	0.920002	1.6396480356	G	3
7	0.940002	1.6444243344	G	3
7	0.960002	1.6488847704	G	3
7	0.980002	1.6530405076	G	3
7	1.000002	1.6569034824	G	3
7	1.020002	1.6604862129	G	3
7	1.040002	1.6638016224	G	3
7	1.060002	1.6668628791	G	3
7	1.080002	1.6696832527	G	3
7	1.100002	1.6722759879	G	3
7	1.120002	1.6746541948	G	3
7	1.140002	1.6768307547	G	3
7	1.160002	1.6788182419	G	3
7	1.180002	1.6806288598	G	3
7	1.200002	1.6822743894	G	3
7	1.220002	1.6837661504	G	3
7	1.240002	1.6851149725	G	3
7	1.260002	1.6863311763	G	3
7	1.280002	1.6874245621	G	3
7	1.300002	1.6884044059	G	3
7	1.320002	1.6892794614	G	3
7	1.340002	1.6900579666	G	3
7	1.360002	1.6907476544	G	3
7	1.380002	1.6913557672	G	3
7	1.400002	1.6918890730	G	3
7	1.420002	1.6923538836	G	3
7	1.440002	1.6927560751	G	3
7	1.460002	1.6931011078	G	3
7	1.480002	1.6933940479	G	3
7	1.500002	1.6936395886	G	3
7	1.520002	1.6938420713	G	3
7	1.540002	1.6940055065	G	3
7	1.560002	1.6941335945	G	3
7	1.580002	1.6942297451	G	3
7	1.600002	1.6942970967	G	3
7	1.620002	1.6943385347	G	3
7	1.640002	1.6943567088	G	3
7	1.660002	1.6943540501	G	3
7	1.680002	1.6943327863	G	3
7	1.700002	1.6942949570	G	3
7	1.720002	1.6942424274	G	3
7	1.740002	1.6941769017	G	3
7	1.760002	1.6940999352	G	3
7	1.780002	1.6940129459	G	3
7	1.800002	1.6939172253	G	3
7	1.820002	1.6938139481	G	3
7	1.840002	1.6937041821	G	3
7	1.860002	1.6935888960	G	3
7	1.880002	1.6934689683	G	3
7	1.900002	1.6933451940	G	3
7	1.920002	1.6932182920	G	3
7	1.940002	1.6930889109	G	3
7	1.960002	1.6929576355	G	3
7	1.980002	1.6928249917	G	3
8	0.000002	-0.0009289281	G	3
8	0.020002	0.7069973745	G	3
8	0.040002	0.6844370863	G	3
8	0.060002	0.6808780443	G	3
8	0.080002	0.6823168925	G	3
8	0.100002	0.6858521600	G	3
8	0.120002	0.6904098349	G	3
8	0.140002	0.6954716465	G	3
8	0.160002	0.7007504057	G	3
8	0.180002	0.7060750551	G	3
8	0.200002	0.7113403823	G	3
8	0.220002	0.7164815340	G	3
8	0.240002	0.7214596573	G	3
8	0.260002	0.7262531601	G	3
8	0.280002	0.7308520793	G	3
8	0.300002	0.7352542964	G	3
8	0.320002	0.7394629185	G	3
8	0.340002	0.7434844298	G	3
8	0.360002	0.7473273740	G	3
8	0.380002	0.7510014118	G	3
8	0.400002	0.7545166525	G	3
8	0.420002	0.7578831873	G	3
8	0.440002	0.7611107723	G	3
8	0.460002	0.7642086249	G	3
8	0.480002	0.7671853021	G	3
8	0.500002	0.7700486409	G	3
8	0.520002	0.7728057429	G	3
8	0.540002	0.7754629893	G	3
8	0.560002	0.7780260775	G	3
8	0.580002	0.7805000704	G	3
8	0.600002	0.7828894530	G	3
8	0.620002	0.7851981927	G	3
8	0.640002	0.7874297990	G	3
8	0.660002	0.7895873817	G	3
8	0.680002	0.7916737055	G	3
8	0.700002	0.7936912401	G	3
8	0.720002	0.7956422058	G	3
8	0.740002	0.7975286143	G	3
8	0.760002	0.7993523043	G	3
8	0.780002	0.8011149731	G	3
8	0.800002	0.8028182033	G	3
8	0.820002	0.8044634855	G	3
8	0.840002	0.8060522379	G	3
8	0.860002	0.8075858223	G	3
8	0.880002	0.8090655569	G	3
8	0.900002	0.8104927274	G	3
8	0.920002	0.8118685952	G	3
8	0.940002	0.8131944039	G	3
8	0.960002	0.8144713843	G	3
8	0.980002	0.8157007579	G	3
8	1.000002	0.8168837395	G	3
8	1.020002	0.8180215385	G	3
8	1.040002	0.8191153595	G	3
8	1.060002	0.8201664029	G	3
8	1.080002	0.8211758639	G	3
8	1.100002	0.8221449321	G	3
8	1.120002	0.8230747903	G	3
8	1.140002	0.8239666135	G	3
8	1.160002	0.8248215670	G	3
8	1.180002	0.8256408057	G	3
8	1.200002	0.8264254719	G	3
8	1.220002	0.8271766945	G	3
8	1.240002	0.8278955869	G	3
8	1.260002	0.8285832463	G	3
8	1.280002	0.8292407520	G	3
8	1.300002	0.8298691644	G	3
8	1.320002	0.8304695238	G	3
8	1.340002	0.8310428496	G	3
8	1.360002	0.8315901395	G	3
8	1.380002	0.8321123684	G	3
8	1.400002	0.8326104882	G	3
8	1.420002	0.8330854272	G	3
8	1.440002	0.8335380893	G	3
8	1.460002	0.8339693543	G	3
8	1.480002	0.8343800772	G	3
8	1.500002	0.8347710884	G	3
8	1.520002	0.8351431935	G	3
8	1.540002	0.8354971734	G	3
8	1.560002	0.8358337842	G	3
8	1.580002	0.8361537577	G	3
8	1.600002	0.8364578017	G	3
8	1.620002	0.8367465996	G	3
8	1.640002	0.8370208116	G	3
8	1.660002	0.8372810746	G	3
8	1.680002	0.8375280026	G	3
8	1.700002	0.8377621873	G	3
8	1.720002	0.8379841985	G	3
8	1.740002	0.8381945845	G	3
8	1.760002	0.8383938729	G	3
8	1.780002	0.8385825707	G	3
8	1.800002	0.8387611653	G	3
8	1.820002	0.8389301246	G	3
8	1.840002	0.8390898979	G	3
8	1.860002	0.8392409163	G	3
8	1.880002	0.8393835930	G	3
8	1.900002	0.8395183246	G	3
8	1.920002	0.8396454909	G	3
8	1.940002	0.8397654555	G	3
8	1.960002	0.8398785670	G	3
8	1.980002	0.8399851588	G	3
9	0.000002	-0.0014265259	G	3
9	0.020002	1.0733498930	G	3
9	0.040002	1.0247697953	G	3
9	0.060002	1.0043132447	G	3
9	0.080002	0.9913392478	G	3
9	0.100002	0.9819294764	G	3
9	0.120002	0.9747617310	G	3
9	0.140002	0.9692304451	G	3
9	0.160002	0.9649958960	G	3
9	0.180002	0.9618385976	G	3
9	0.200002	0.9596021022	G	3
9	0.220002	0.9581669398	G	3
9	0.240002	0.9574372295	G	3
9	0.260002	0.9573330947	G	3
9	0.280002	0.9577860265	G	3
9	0.300002	0.9587358837	G	3
9	0.320002	0.9601288746	G	3
9	0.340002	0.9619161673	G	3
9	0.360002	0.9640529207	G	3
9	0.380002	0.9664976078	G	3
9	0.400002	0.9692115465	G	3
9	0.420002	0.9721585774	G	3
9	0.440002	0.9753048473	G	3
9	0.460002	0.9786186652	G	3
9	0.480002	0.9820704079	G	3
9	0.500002	0.9856324570	G	3
9	0.520002	0.9892791532	G	3
9	0.540002	0.9929867598	G	3
9	0.560002	0.9967334263	G	3
9	0.580002	1.0004991502	G	3
9	0.600002	1.0042657314	G	3
9	0.620002	1.0080167203	G	3
9	0.640002	1.0117373575	G	3
9	0.660002	1.0154145061	G	3
9	0.680002	1.0190365774	G	3
9	0.700002	1.0225934508	G	3
9	0.720002	1.0260763898	G	3
9	0.740002	1.0294779545	G	3
9	0.760002	1.0327919123	G	3
9	0.780002	1.0360131487	G	3
9	0.800002	1.0391375776	G	3
9	0.820002	1.0421620541	G	3
9	0.840002	1.0450842889	G	3
9	0.860002	1.0479027657	G	3
9	0.880002	1.0506166623	G	3
9	0.900002	1.0532257757	G	3
9	0.920002	1.0557304508	G	3
9	0.940002	1.0581315144	G	3
9	0.960002	1.0604302127	G	3
9	0.980002	1.0626281538	G	3
9	1.000002	1.0647272552	G	3
9	1.020002	1.0667296945	G	3
9	1.040002	1.0686378654	G	3
9	1.060002	1.0704543374	G	3
9	1.080002	1.0721818196	G	3
9	1.100002	1.0738231275	G	3
9	1.120002	1.0753811546	G	3
9	1.140002	1.0768588459	G	3
9	1.160002	1.0782591755	G	3
9	1.180002	1.0795851263	G	3
9	1.200002	1.0808396723	G	3
9	1.220002	1.0820257641	G	3
9	1.240002	1.0831463154	G	3
9	1.260002	1.0842041924	G	3
9	1.280002	1.0852022041	G	3
9	1.300002	1.0861430951	G	3
9	1.320002	1.0870295392	G	3
9	1.340002	1.0878641345	G	3
9	1.360002	1.0886493993	G	3
9	1.380002	1.0893877698	G	3
9	1.400002	1.0900815975	G	3
9	1.420002	1.0907331488	G	3
9	1.440002	1.0913446035	G	3
9	1.460002	1.0919180557	G	3
