site	time	r_tilde	mu_nuc	mu_rate
3	0.620002	0.6741776711	G	5
3	0.640002	0.6787235598	G	5
3	0.660002	0.6832383259	G	5
3	0.680002	0.6877123147	G	5
3	0.700002	0.6921370073	G	5
3	0.720002	0.6965049368	G	5
3	0.740002	0.7008096068	G	5
3	0.760002	0.7050454135	G	5
3	0.780002	0.7092075710	G	5
3	0.800002	0.7132920414	G	5
3	0.820002	0.7172954679	G	5
3	0.840002	0.7212151122	G	5
3	0.860002	0.7250487968	G	5
3	0.880002	0.7287948501	G	5
3	0.900002	0.7324520561	G	5
3	0.920002	0.7360196079	G	5
3	0.940002	0.7394970644	G	5
3	0.960002	0.7428843113	G	5
3	0.980002	0.7461815239	G	5
3	1.000002	0.7493891344	G	5
3	1.020002	0.7525078014	G	5
3	1.040002	0.7555383819	G	5
3	1.060002	0.7584819062	G	5
3	1.080002	0.7613395545	G	5
3	1.100002	0.7641126365	G	5
3	1.120002	0.7668025721	G	5
3	1.140002	0.7694108744	G	5
3	1.160002	0.7719391340	G	5
3	1.180002	0.7743890053	G	5
3	1.200002	0.7767621936	G	5
3	1.220002	0.7790604441	G	5
3	1.240002	0.7812855315	G	5
3	1.260002	0.7834392512	G	5
3	1.280002	0.7855234108	G	5
3	1.300002	0.7875398233	G	5
3	1.320002	0.7894903007	G	5
3	1.340002	0.7913766480	G	5
3	1.360002	0.7932006585	G	5
3	1.380002	0.7949641096	G	5
3	1.400002	0.7966687587	G	5
3	1.420002	0.7983163399	G	5
3	1.440002	0.7999085615	G	5
3	1.460002	0.8014471032	G	5
3	1.480002	0.8029336144	G	5
3	1.500002	0.8043697123	G	5
3	1.520002	0.8057569805	G	5
3	1.540002	0.8070969679	G	5
3	1.560002	0.8083911878	G	5
3	1.580002	0.8096411176	G	5
3	1.600002	0.8108481975	G	5
3	1.620002	0.8120138312	G	5
3	1.640002	0.8131393851	G	5
3	1.660002	0.8142261885	G	5
3	1.680002	0.8152755338	G	5
3	1.700002	0.8162886767	G	5
3	1.720002	0.8172668364	G	5
3	1.740002	0.8182111963	G	5
3	1.760002	0.8191229043	G	5
3	1.780002	0.8200030731	G	5
3	1.800002	0.8208527812	G	5
3	1.820002	0.8216730736	G	5
3	1.840002	0.8224649618	G	5
3	1.860002	0.8232294253	G	5
3	1.880002	0.8239674120	G	5
3	1.900002	0.8246798386	G	5
3	1.920002	0.8253675920	G	5
3	1.940002	0.8260315296	G	5
3	1.960002	0.8266724802	G	5
3	1.980002	0.8272912450	G	5
4	0.000002	-0.0026425082	G	5
4	0.020002	1.4404193477	G	5
4	0.040002	1.4208006175	G	5
4	0.060002	1.4218895217	G	5
4	0.080002	1.4265208682	G	5
4	0.100002	1.4322194071	G	5
4	0.120002	1.4384899499	G	5
4	0.140002	1.4452294538	G	5
4	0.160002	1.4524148840	G	5
4	0.180002	1.4600349787	G	5
4	0.200002	1.4680764621	G	5
4	0.220002	1.4765218437	G	5
4	0.240002	1.4853489522	G	5
4	0.260002	1.4945304183	G	5
4	0.280002	1.5040331385	G	5
4	0.300002	1.5138179745	G	5
4	0.320002	1.5238398425	G	5
4	0.340002	1.5340482180	G	5
4	0.360002	1.5443880071	G	5
4	0.380002	1.5548006938	G	5
4	0.400002	1.5652256659	G	5
4	0.420002	1.5756016233	G	5
4	0.440002	1.5858679866	G	5
4	0.460002	1.5959662367	G	5
4	0.480002	1.6058411310	G	5
4	0.500002	1.6154417562	G	5
4	0.520002	1.6247223901	G	5
4	0.540002	1.6336431556	G	5
4	0.560002	1.6421704626	G	5
4	0.580002	1.6502772414	G	5
4	0.600002	1.6579429784	G	5
4	0.620002	1.6651535744	G	5
4	0.640002	1.6719010484	G	5
4	0.660002	1.6781831149	G	5
4	0.680002	1.6840026626	G	5
4	0.700002	1.6893671666	G	5
4	0.720002	1.6942880596	G	5
4	0.740002	1.6987800894	G	5
4	0.760002	1.7028606854	G	5
4	0.780002	1.7065493513	G	5
4	0.800002	1.7098670996	G	5
4	0.820002	1.7128359374	G	5
4	0.840002	1.7154784101	G	5
4	0.860002	1.7178172057	G	5
4	0.880002	1.7198748207	G	5
4	0.900002	1.7216732839	G	5
4	0.920002	1.7232339370	G	5
4	0.940002	1.7245772640	G	5
4	0.960002	1.7257227666	G	5
4	0.980002	1.7266888784	G	5
4	1.000002	1.7274929126	G	5
4	1.020002	1.7281510378	G	5
4	1.040002	1.7286782764	G	5
4	1.060002	1.7290885217	G	5
4	1.080002	1.7293945687	G	5
4	1.100002	1.7296081563	G	5
4	1.120002	1.7297400161	G	5
4	1.140002	1.7297999274	G	5
4	1.160002	1.7297967747	G	5
4	1.180002	1.7297386066	G	5
4	1.200002	1.7296326951	G	5
4	1.220002	1.7294855936	G	5
4	1.240002	1.7293031934	G	5
4	1.260002	1.7290907780	G	5
4	1.280002	1.7288530745	G	5
4	1.300002	1.7285943020	G	5
4	1.320002	1.7283182177	G	5
4	1.340002	1.7280281590	G	5
4	1.360002	1.7277270828	G	5
4	1.380002	1.7274176024	G	5
4	1.400002	1.7271020205	G	5
4	1.420002	1.7267823602	G	5
4	1.440002	1.7264603933	G	5
4	1.460002	1.7261376656	G	5
4	1.480002	1.7258155205	G	5
4	1.500002	1.7254951201	G	5
4	1.520002	1.7251774647	G	5
4	1.540002	1.7248634099	G	5
4	1.560002	1.7245536828	G	5
4	1.580002	1.7242488957	G	5
4	1.600002	1.7239495595	G	5
4	1.620002	1.7236560948	G	5
4	1.640002	1.7233688425	G	5
4	1.660002	1.7230880732	G	5
4	1.680002	1.7228139955	G	5
4	1.700002	1.7225467633	G	5
4	1.720002	1.7222864829	G	5
4	1.740002	1.7220332188	G	5
4	1.760002	1.7217869993	G	5
4	1.780002	1.7215478209	G	5
4	1.800002	1.7213156529	G	5
4	1.820002	1.7210904412	G	5
4	1.840002	1.7208721116	G	5
4	1.860002	1.7206605728	G	5
4	1.880002	1.7204557192	G	5
4	1.900002	1.7202574332	G	5
4	1.920002	1.7200655873	G	5
4	1.940002	1.7198800458	G	5
4	1.960002	1.7197006668	G	5
4	1.980002	1.7195273035	G	5
5	0.000002	-0.0024120833	G	5
5	0.020002	1.3111877210	G	5
5	0.040002	1.2942900617	G	5
5	0.060002	1.2983233812	G	5
5	0.080002	1.3061973476	G	5
5	0.100002	1.3148979022	G	5
5	0.120002	1.3236599373	G	5
5	0.140002	1.3323243204	G	5
5	0.160002	1.3409212057	G	5
5	0.180002	1.3495303207	G	5
5	0.200002	1.3582287371	G	5
5	0.220002	1.3670721316	G	5
5	0.240002	1.3760900796	G	5
5	0.260002	1.3852872883	G	5
5	0.280002	1.3946471581	G	5
5	0.300002	1.4041360373	G	5
5	0.320002	1.4137074498	G	5
5	0.340002	1.4233060055	G	5
5	0.360002	1.4328708938	G	5
5	0.380002	1.4423389417	G	5
5	0.400002	1.4516472444	G	5
5	0.420002	1.4607353814	G	5
5	0.440002	1.4695472315	G	5
5	0.460002	1.4780323967	G	5
5	0.480002	1.4861472485	G	5
5	0.500002	1.4938556134	G	5
5	0.520002	1.5011291218	G	5
5	0.540002	1.5079472523	G	5
5	0.560002	1.5142971105	G	5
5	0.580002	1.5201729867	G	5
5	0.600002	1.5255757417	G	5
5	0.620002	1.5305120696	G	5
5	0.640002	1.5349936851	G	5
5	0.660002	1.5390364784	G	5
5	0.680002	1.5426596763	G	5
5	0.700002	1.5458850386	G	5
5	0.720002	1.5487361133	G	5
5	0.740002	1.5512375676	G	5
5	0.760002	1.5534146021	G	5
5	0.780002	1.5552924533	G	5
5	0.800002	1.5568959829	G	5
5	0.820002	1.5582493492	G	5
5	0.840002	1.5593757547	G	5
5	0.860002	1.5602972608	G	5
5	0.880002	1.5610346609	G	5
5	0.900002	1.5616074039	G	5
5	0.920002	1.5620335575	G	5
5	0.940002	1.5623298058	G	5
5	0.960002	1.5625114719	G	5
5	0.980002	1.5625925605	G	5
5	1.000002	1.5625858146	G	5
5	1.020002	1.5625027827	G	5
5	1.040002	1.5623538912	G	5
5	1.060002	1.5621485210	G	5
5	1.080002	1.5618950843	G	5
5	1.100002	1.5616011017	G	5
5	1.120002	1.5612732758	G	5
5	1.140002	1.5609175631	G	5
5	1.160002	1.5605392411	G	5
5	1.180002	1.5601429726	G	5
5	1.200002	1.5597328641	G	5
5	1.220002	1.5593125218	G	5
5	1.240002	1.5588851012	G	5
5	1.260002	1.5584533543	G	5
5	1.280002	1.5580196719	G	5
5	1.300002	1.5575861219	G	5
5	1.320002	1.5571544849	G	5
5	1.340002	1.5567262855	G	5
5	1.360002	1.5563028210	G	5
5	1.380002	1.5558851876	G	5
5	1.400002	1.5554743032	G	5
5	1.420002	1.5550709284	G	5
5	1.440002	1.5546756852	G	5
5	1.460002	1.5542890735	G	5
5	1.480002	1.5539114865	G	5
5	1.500002	1.5535432235	G	5
5	1.520002	1.5531845020	G	5
5	1.540002	1.5528354685	G	5
5	1.560002	1.5524962076	G	5
5	1.580002	1.5521667503	G	5
5	1.600002	1.5518470817	G	5
5	1.620002	1.5515371476	G	5
5	1.640002	1.5512368599	G	5
5	1.660002	1.5509461020	G	5
5	1.680002	1.5506647336	G	5
5	1.700002	1.5503925941	G	5
5	1.720002	1.5501295066	G	5
5	1.740002	1.5498752809	G	5
5	1.760002	1.5496297161	G	5
5	1.780002	1.5493926030	G	5
5	1.800002	1.5491637263	G	5
5	1.820002	1.5489428663	G	5
5	1.840002	1.5487298002	G	5
5	1.860002	1.5485243043	G	5
5	1.880002	1.5483261541	G	5
5	1.900002	1.5481351261	G	5
5	1.920002	1.5479509983	G	5
5	1.940002	1.5477735510	G	5
5	1.960002	1.5476025674	G	5
5	1.980002	1.5474378344	G	5
6	0.000002	-0.0006312984	G	5
6	0.020002	0.3001402137	G	5
6	0.040002	0.2680728220	G	5
6	0.060002	0.2497694766	G	5
6	0.080002	0.2380019993	G	5
6	0.100002	0.2302085836	G	5
6	0.120002	0.2250332880	G	5
6	0.140002	0.2216640782	G	5
6	0.160002	0.2195847561	G	5
6	0.180002	0.2184539986	G	5
6	0.200002	0.2180389570	G	5
6	0.220002	0.2181763739	G	5
6	0.240002	0.2187488288	G	5
6	0.260002	0.2196697620	G	5
6	0.280002	0.2208737934	G	5
6	0.300002	0.2223103316	G	5
6	0.320002	0.2239392843	G	5
6	0.340002	0.2257281379	G	5
6	0.360002	0.2276499468	G	5
6	0.380002	0.2296819375	G	5
6	0.400002	0.2318045314	G	5
6	0.420002	0.2340006578	G	5
6	0.440002	0.2362552652	G	5
6	0.460002	0.2385549732	G	5
6	0.480002	0.2408878196	G	5
6	0.500002	0.2432430741	G	5
6	0.520002	0.2456110981	G	5
6	0.540002	0.2479832351	G	5
6	0.560002	0.2503517234	G	5
6	0.580002	0.2527096219	G	5
6	0.600002	0.2550507468	G	5
6	0.620002	0.2573696144	G	5
6	0.640002	0.2596613888	G	5
6	0.660002	0.2619218335	G	5
6	0.680002	0.2641472655	G	5
6	0.700002	0.2663345117	G	5
6	0.720002	0.2684808677	G	5
6	0.740002	0.2705840591	G	5
6	0.760002	0.2726422035	G	5
6	0.780002	0.2746537764	G	5
6	0.800002	0.2766175776	G	5
6	0.820002	0.2785327004	G	5
6	0.840002	0.2803985027	G	5
6	0.860002	0.2822145797	G	5
6	0.880002	0.2839807395	G	5
6	0.900002	0.2856969790	G	5
6	0.920002	0.2873634632	G	5
6	0.940002	0.2889805054	G	5
6	0.960002	0.2905485489	G	5
6	0.980002	0.2920681505	G	5
6	1.000002	0.2935399657	G	5
6	1.020002	0.2949647347	G	5
6	1.040002	0.2963432702	G	5
6	1.060002	0.2976764455	G	5
6	1.080002	0.2989651853	G	5
6	1.100002	0.3002104554	G	5
6	1.120002	0.3014132554	G	5
6	1.140002	0.3025746105	G	5
6	1.160002	0.3036955654	G	5
6	1.180002	0.3047771779	G	5
6	1.200002	0.3058205141	G	5
6	1.220002	0.3068266434	G	5
6	1.240002	0.3077966346	G	5
6	1.260002	0.3087315521	G	5
6	1.280002	0.3096324526	G	5
6	1.300002	0.3105003826	G	5
6	1.320002	0.3113363760	G	5
6	1.340002	0.3121414517	G	5
6	1.360002	0.3129166122	G	5
6	1.380002	0.3136628417	G	5
6	1.400002	0.3143811055	G	5
6	1.420002	0.3150723482	G	5
6	1.440002	0.3157374933	G	5
6	1.460002	0.3163774425	G	5
6	1.480002	0.3169930752	G	5
6	1.500002	0.3175852479	G	5
6	1.520002	0.3181547944	G	5
6	1.540002	0.3187025252	G	5
6	1.560002	0.3192292279	G	5
6	1.580002	0.3197356669	G	5
6	1.600002	0.3202225838	G	5
6	1.620002	0.3206906972	G	5
6	1.640002	0.3211407035	G	5
6	1.660002	0.3215732769	G	5
6	1.680002	0.3219890696	G	5
6	1.700002	0.3223887125	G	5
6	1.720002	0.3227728154	G	5
6	1.740002	0.3231419674	G	5
6	1.760002	0.3234967375	G	5
6	1.780002	0.3238376750	G	5
6	1.800002	0.3241653101	G	5
6	1.820002	0.3244801540	G	5
6	1.840002	0.3247826999	G	5
6	1.860002	0.3250734231	G	5
6	1.880002	0.3253527819	G	5
6	1.900002	0.3256212176	G	5
6	1.920002	0.3258791555	G	5
6	1.940002	0.3261270051	G	5
6	1.960002	0.3263651605	G	5
6	1.980002	0.3265940012	G	5
7	0.000002	-0.0024674693	G	5
7	0.020002	1.3372599290	G	5
7	0.040002	1.3139172683	G	5
7	0.060002	1.3116053276	G	5
7	0.080002	1.3138294363	G	5
7	0.100002	1.3179393877	G	5
7	0.120002	1.3232494962	G	5
7	0.140002	1.3295201298	G	5
7	0.160002	1.3366346809	G	5
7	0.180002	1.3445148762	G	5
7	0.200002	1.3530959819	G	5
7	0.220002	1.3623186678	G	5
7	0.240002	1.3721256960	G	5
7	0.260002	1.3824601000	G	5
7	0.280002	1.3932639798	G	5
7	0.300002	1.4044777204	G	5
7	0.320002	1.4160396011	G	5
7	0.340002	1.4278857701	G	5
7	0.360002	1.4399505417	G	5
7	0.380002	1.4521669512	G	5
7	0.400002	1.4644675006	G	5
7	0.420002	1.4767850255	G	5
7	0.440002	1.4890536203	G	5
7	0.460002	1.5012095677	G	5
7	0.480002	1.5131922277	G	5
7	0.500002	1.5249448492	G	5
7	0.520002	1.5364152779	G	5
7	0.540002	1.5475565398	G	5
7	0.560002	1.5583272891	G	5
7	0.580002	1.5686921117	G	5
7	0.600002	1.5786216866	G	5
7	0.620002	1.5880928078	G	5
7	0.640002	1.5970882770	G	5
7	0.660002	1.6055966787	G	5
7	0.680002	1.6136120560	G	5
7	0.700002	1.6211335033	G	5
7	0.720002	1.6281646958	G	5
7	0.740002	1.6347133762	G	5
7	0.760002	1.6407908165	G	5
7	0.780002	1.6464112730	G	5
7	0.800002	1.6515914498	G	5
7	0.820002	1.6563499840	G	5
7	0.840002	1.6607069629	G	5
7	0.860002	1.6646834808	G	5
7	0.880002	1.6683012407	G	5
7	0.900002	1.6715822035	G	5
7	0.920002	1.6745482861	G	5
7	0.940002	1.6772211061	G	5
7	0.960002	1.6796217727	G	5
7	0.980002	1.6817707182	G	5
7	1.000002	1.6836875698	G	5
7	1.020002	1.6853910531	G	5
7	1.040002	1.6868989276	G	5
7	1.060002	1.6882279457	G	5
7	1.080002	1.6893938352	G	5
7	1.100002	1.6904112977	G	5
7	1.120002	1.6912940230	G	5
7	1.140002	1.6920547134	G	5
7	1.160002	1.6927051181	G	5
7	1.180002	1.6932560727	G	5
7	1.200002	1.6937175439	G	5
7	1.220002	1.6940986772	G	5
7	1.240002	1.6944078452	G	5
7	1.260002	1.6946526977	G	5
7	1.280002	1.6948402101	G	5
7	1.300002	1.6949767315	G	5
7	1.320002	1.6950680311	G	5
7	1.340002	1.6951193429	G	5
7	1.360002	1.6951354077	G	5
7	1.380002	1.6951205134	G	5
7	1.400002	1.6950785323	G	5
7	1.420002	1.6950129569	G	5
7	1.440002	1.6949269322	G	5
7	1.460002	1.6948232865	G	5
7	1.480002	1.6947045596	G	5
7	1.500002	1.6945730287	G	5
7	1.520002	1.6944307326	G	5
7	1.540002	1.6942794937	G	5
7	1.560002	1.6941209382	G	5
7	1.580002	1.6939565147	G	5
7	1.600002	1.6937875110	G	5
7	1.620002	1.6936150697	G	5
7	1.640002	1.6934402020	G	5
7	1.660002	1.6932638012	G	5
7	1.680002	1.6930866535	G	5
7	1.700002	1.6929094493	G	5
7	1.720002	1.6927327925	G	5
7	1.740002	1.6925572092	G	5
7	1.760002	1.6923831560	G	5
7	1.780002	1.6922110267	G	5
7	1.800002	1.6920411593	G	5
7	1.820002	1.6918738413	G	5
7	1.840002	1.6917093156	G	5
7	1.860002	1.6915477849	G	5
7	1.880002	1.6913894164	G	5
7	1.900002	1.6912343451	G	5
7	1.920002	1.6910826783	G	5
7	1.940002	1.6909344978	G	5
7	1.960002	1.6907898635	G	5
7	1.980002	1.6906488156	G	5
8	0.000002	-0.0011134925	G	5
8	0.020002	0.5947671862	G	5
8	0.040002	0.5845110926	G	5
8	0.060002	0.5879572013	G	5
8	0.080002	0.5954309332	G	5
8	0.100002	0.6044898318	G	5
8	0.120002	0.6141366179	G	5
8	0.140002	0.6238914872	G	5
8	0.160002	0.6335097961	G	5
8	0.180002	0.6428665018	G	5
8	0.200002	0.6519009103	G	5
8	0.220002	0.6605878398	G	5
8	0.240002	0.6689217639	G	5
8	0.260002	0.6769078130	G	5
8	0.280002	0.6845565809	G	5
8	0.300002	0.6918811180	G	5
8	0.320002	0.6988952131	G	5
8	0.340002	0.7056124489	G	5
8	0.360002	0.7120457241	G	5
8	0.380002	0.7182070566	G	5
8	0.400002	0.7241075518	G	5
8	0.420002	0.7297574619	G	5
8	0.440002	0.7351662898	G	5
8	0.460002	0.7403429080	G	5
8	0.480002	0.7452956755	G	5
8	0.500002	0.7500325415	G	5
8	0.520002	0.7545611324	G	5
8	0.540002	0.7588888205	G	5
8	0.560002	0.7630227743	G	5
8	0.580002	0.7669699942	G	5
8	0.600002	0.7707373343	G	5
8	0.620002	0.7743315149	G	5
8	0.640002	0.7777591265	G	5
8	0.660002	0.7810266289	G	5
8	0.680002	0.7841403471	G	5
8	0.700002	0.7871064648	G	5
8	0.720002	0.7899310172	G	5
8	0.740002	0.7926198845	G	5
8	0.760002	0.7951787848	G	5
8	0.780002	0.7976132698	G	5
8	0.800002	0.7999287198	G	5
8	0.820002	0.8021303415	G	5
8	0.840002	0.8042231659	G	5
8	0.860002	0.8062120483	G	5
8	0.880002	0.8081016685	G	5
8	0.900002	0.8098965327	G	5
8	0.920002	0.8116009757	G	5
8	0.940002	0.8132191634	G	5
8	0.960002	0.8147550971	G	5
8	0.980002	0.8162126166	G	5
8	1.000002	0.8175954050	G	5
8	1.020002	0.8189069926	G	5
8	1.040002	0.8201507620	G	5
8	1.060002	0.8213299524	G	5
8	1.080002	0.8224476643	G	5
8	1.100002	0.8235068645	G	5
8	1.120002	0.8245103908	G	5
8	1.140002	0.8254609561	G	5
8	1.160002	0.8263611537	G	5
8	1.180002	0.8272134613	G	5
8	1.200002	0.8280202455	G	5
8	1.220002	0.8287837662	G	5
8	1.240002	0.8295061806	G	5
8	1.260002	0.8301895472	G	5
8	1.280002	0.8308358299	G	5
8	1.300002	0.8314469020	G	5
8	1.320002	0.8320245492	G	5
8	1.340002	0.8325704740	G	5
8	1.360002	0.8330862986	G	5
8	1.380002	0.8335735684	G	5
8	1.400002	0.8340337555	G	5
8	1.420002	0.8344682615	G	5
8	1.440002	0.8348784204	G	5
8	1.460002	0.8352655020	G	5
8	1.480002	0.8356307144	G	5
8	1.500002	0.8359752067	G	5
8	1.520002	0.8363000715	G	5
8	1.540002	0.8366063479	G	5
8	1.560002	0.8368950233	G	5
8	1.580002	0.8371670361	G	5
8	1.600002	0.8374232780	G	5
8	1.620002	0.8376645956	G	5
8	1.640002	0.8378917932	G	5
8	1.660002	0.8381056344	G	5
8	1.680002	0.8383068438	G	5
8	1.700002	0.8384961093	G	5
8	1.720002	0.8386740836	G	5
8	1.740002	0.8388413857	G	5
8	1.760002	0.8389986028	G	5
8	1.780002	0.8391462918	G	5
8	1.800002	0.8392849804	G	5
8	1.820002	0.8394151692	G	5
8	1.840002	0.8395373323	G	5
8	1.860002	0.8396519192	G	5
8	1.880002	0.8397593554	G	5
8	1.900002	0.8398600443	G	5
8	1.920002	0.8399543676	G	5
8	1.940002	0.8400426871	G	5
8	1.960002	0.8401253449	G	5
8	1.980002	0.8402026652	G	5
9	0.000002	-0.0020383296	G	5
9	0.020002	1.0778447054	G	5
9	0.040002	1.0386598318	G	5
9	0.060002	1.0208192119	G	5
9	0.080002	1.0095277588	G	5
9	0.100002	1.0017237165	G	5
9	0.120002	0.9962421262	G	5
9	0.140002	0.9924862468	G	5
9	0.160002	0.9900937537	G	5
9	0.180002	0.9888189452	G	5
9	0.200002	0.9884814242	G	5
9	0.220002	0.9889405365	G	5
9	0.240002	0.9900814208	G	5
9	0.260002	0.9918068620	G	5
9	0.280002	0.9940322868	G	5
9	0.300002	0.9966825803	G	5
9	0.320002	0.9996900253	G	5
9	0.340002	1.0029929641	G	5
9	0.360002	1.0065349403	G	5
9	0.380002	1.0102641591	G	5
9	0.400002	1.0141331559	G	5
9	0.420002	1.0180985935	G	5
9	0.440002	1.0221211325	G	5
9	0.460002	1.0261653326	G	5
9	0.480002	1.0301995603	G	5
9	0.500002	1.0341958839	G	5
9	0.520002	1.0381299464	G	5
9	0.540002	1.0419808133	G	5
9	0.560002	1.0457307957	G	5
9	0.580002	1.0493652499	G	5
9	0.600002	1.0528723603	G	5
9	0.620002	1.0562429091	G	5
9	0.640002	1.0594700395	G	5
9	0.660002	1.0625490170	G	5
9	0.680002	1.0654769938	G	5
9	0.700002	1.0682527793	G	5
9	0.720002	1.0708766224	G	5
9	0.740002	1.0733500042	G	5
9	0.760002	1.0756754470	G	5
9	0.780002	1.0778563371	G	5
9	0.800002	1.0798967645	G	5
9	0.820002	1.0818013785	G	5
9	0.840002	1.0835752584	G	5
9	0.860002	1.0852238002	G	5
9	0.880002	1.0867526166	G	5
9	0.900002	1.0881674519	G	5
9	0.920002	1.0894741074	G	5
9	0.940002	1.0906783799	G	5
9	0.960002	1.0917860092	G	5
9	0.980002	1.0928026354	G	5
9	1.000002	1.0937337639	G	5
9	1.020002	1.0945847384	G	5
9	1.040002	1.0953607188	G	5
9	1.060002	1.0960666659	G	5
9	1.080002	1.0967073301	G	5
9	1.100002	1.0972872439	G	5
9	1.120002	1.0978107185	G	5
9	1.140002	1.0982818423	G	5
9	1.160002	1.0987044824	G	5
9	1.180002	1.0990822877	G	5
9	1.200002	1.0994186938	G	5
9	1.220002	1.0997169287	G	5
9	1.240002	1.0999800194	G	5
9	1.260002	1.1002108000	G	5
9	1.280002	1.1004119192	G	5
9	1.300002	1.1005858488	G	5
9	1.320002	1.1007348922	G	5
9	1.340002	1.1008611930	G	5
9	1.360002	1.1009667433	G	5
9	1.380002	1.1010533924	G	5
9	1.400002	1.1011228547	G	5
9	1.420002	1.1011767181	G	5
9	1.440002	1.1012164514	G	5
9	1.460002	1.1012434118	G	5
