site	time	r_tilde	mu_nuc	mu_rate
4	1.680002	1.7169242179	T	5
4	1.700002	1.7169212553	T	5
4	1.720002	1.7169111407	T	5
4	1.740002	1.7168947894	T	5
4	1.760002	1.7168730271	T	5
4	1.780002	1.7168465981	T	5
4	1.800002	1.7168161721	T	5
4	1.820002	1.7167823512	T	5
4	1.840002	1.7167456758	T	5
4	1.860002	1.7167066303	T	5
4	1.880002	1.7166656479	T	5
4	1.900002	1.7166231156	T	5
4	1.920002	1.7165793783	T	5
4	1.940002	1.7165347426	T	5
4	1.960002	1.7164894808	T	5
4	1.980002	1.7164438337	T	5
5	0.000002	-0.0024384432	T	5
5	0.020002	1.3081260482	T	5
5	0.040002	1.2903178463	T	5
5	0.060002	1.2935212775	T	5
5	0.080002	1.3011590723	T	5
5	0.100002	1.3102880223	T	5
5	0.120002	1.3200419461	T	5
5	0.140002	1.3300949034	T	5
5	0.160002	1.3403026093	T	5
5	0.180002	1.3505913598	T	5
5	0.200002	1.3609165435	T	5
5	0.220002	1.3712449130	T	5
5	0.240002	1.3815463472	T	5
5	0.260002	1.3917899652	T	5
5	0.280002	1.4019424925	T	5
5	0.300002	1.4119679044	T	5
5	0.320002	1.4218278326	T	5
5	0.340002	1.4314824285	T	5
5	0.360002	1.4408914798	T	5
5	0.380002	1.4500156303	T	5
5	0.400002	1.4588175902	T	5
5	0.420002	1.4672632500	T	5
5	0.440002	1.4753226328	T	5
5	0.460002	1.4829706427	T	5
5	0.480002	1.4901875821	T	5
5	0.500002	1.4969594337	T	5
5	0.520002	1.5032779130	T	5
5	0.540002	1.5091403153	T	5
5	0.560002	1.5145491856	T	5
5	0.580002	1.5195118496	T	5
5	0.600002	1.5240398433	T	5
5	0.620002	1.5281482813	T	5
5	0.640002	1.5318551978	T	5
5	0.660002	1.5351808923	T	5
5	0.680002	1.5381473032	T	5
5	0.700002	1.5407774309	T	5
5	0.720002	1.5430948198	T	5
5	0.740002	1.5451231097	T	5
5	0.760002	1.5468856565	T	5
5	0.780002	1.5484052239	T	5
5	0.800002	1.5497037401	T	5
5	0.820002	1.5508021151	T	5
5	0.840002	1.5517201115	T	5
5	0.860002	1.5524762615	T	5
5	0.880002	1.5530878232	T	5
5	0.900002	1.5535707681	T	5
5	0.920002	1.5539397949	T	5
5	0.940002	1.5542083627	T	5
5	0.960002	1.5543887389	T	5
5	0.980002	1.5544920581	T	5
5	1.000002	1.5545283871	T	5
5	1.020002	1.5545067951	T	5
5	1.040002	1.5544354244	T	5
5	1.060002	1.5543215622	T	5
5	1.080002	1.5541717100	T	5
5	1.100002	1.5539916512	T	5
5	1.120002	1.5537865155	T	5
5	1.140002	1.5535608391	T	5
5	1.160002	1.5533186220	T	5
5	1.180002	1.5530633806	T	5
5	1.200002	1.5527981962	T	5
5	1.220002	1.5525257602	T	5
5	1.240002	1.5522484147	T	5
5	1.260002	1.5519681904	T	5
5	1.280002	1.5516868400	T	5
5	1.300002	1.5514058694	T	5
5	1.320002	1.5511265653	T	5
5	1.340002	1.5508500201	T	5
5	1.360002	1.5505771547	T	5
5	1.380002	1.5503087385	T	5
5	1.400002	1.5500454077	T	5
5	1.420002	1.5497876810	T	5
5	1.440002	1.5495359747	T	5
5	1.460002	1.5492906153	T	5
5	1.480002	1.5490518507	T	5
5	1.500002	1.5488198608	T	5
5	1.520002	1.5485947666	T	5
5	1.540002	1.5483766378	T	5
5	1.560002	1.5481655003	T	5
5	1.580002	1.5479613425	T	5
5	1.600002	1.5477641204	T	5
5	1.620002	1.5475737631	T	5
5	1.640002	1.5473901770	T	5
5	1.660002	1.5472132493	T	5
5	1.680002	1.5470428514	T	5
5	1.700002	1.5468788422	T	5
5	1.720002	1.5467210702	T	5
5	1.740002	1.5465693761	T	5
5	1.760002	1.5464235945	T	5
5	1.780002	1.5462835556	T	5
5	1.800002	1.5461490869	T	5
5	1.820002	1.5460200141	T	5
5	1.840002	1.5458961626	T	5
5	1.860002	1.5457773580	T	5
5	1.880002	1.5456634272	T	5
5	1.900002	1.5455541988	T	5
5	1.920002	1.5454495042	T	5
5	1.940002	1.5453491772	T	5
5	1.960002	1.5452530552	T	5
5	1.980002	1.5451609792	T	5
6	0.000002	-0.0005755497	T	5
6	0.020002	0.2718599279	T	5
6	0.040002	0.2448501273	T	5
6	0.060002	0.2301258393	T	5
6	0.080002	0.2210949138	T	5
6	0.100002	0.2154293997	T	5
6	0.120002	0.2119247569	T	5
6	0.140002	0.2098792504	T	5
6	0.160002	0.2088587603	T	5
6	0.180002	0.2085832404	T	5
6	0.200002	0.2088656758	T	5
6	0.220002	0.2095772174	T	5
6	0.240002	0.2106264240	T	5
6	0.260002	0.2119464987	T	5
6	0.280002	0.2134872301	T	5
6	0.300002	0.2152097908	T	5
6	0.320002	0.2170833157	T	5
6	0.340002	0.2190826178	T	5
6	0.360002	0.2211866435	T	5
6	0.380002	0.2233774183	T	5
6	0.400002	0.2256393208	T	5
6	0.420002	0.2279585803	T	5
6	0.440002	0.2303229256	T	5
6	0.460002	0.2327213377	T	5
6	0.480002	0.2351438731	T	5
6	0.500002	0.2375815349	T	5
6	0.520002	0.2400261767	T	5
6	0.540002	0.2424704273	T	5
6	0.560002	0.2449076304	T	5
6	0.580002	0.2473317925	T	5
6	0.600002	0.2497375380	T	5
6	0.620002	0.2521200675	T	5
6	0.640002	0.2544751191	T	5
6	0.660002	0.2567989321	T	5
6	0.680002	0.2590882112	T	5
6	0.700002	0.2613400932	T	5
6	0.720002	0.2635521141	T	5
6	0.740002	0.2657221786	T	5
6	0.760002	0.2678485301	T	5
6	0.780002	0.2699297220	T	5
6	0.800002	0.2719645918	T	5
6	0.820002	0.2739522351	T	5
6	0.840002	0.2758919820	T	5
6	0.860002	0.2777833748	T	5
6	0.880002	0.2796261473	T	5
6	0.900002	0.2814202056	T	5
6	0.920002	0.2831656097	T	5
6	0.940002	0.2848625571	T	5
6	0.960002	0.2865113676	T	5
6	0.980002	0.2881124692	T	5
6	1.000002	0.2896663848	T	5
6	1.020002	0.2911737207	T	5
6	1.040002	0.2926351553	T	5
6	1.060002	0.2940514296	T	5
6	1.080002	0.2954233379	T	5
6	1.100002	0.2967517197	T	5
6	1.120002	0.2980374519	T	5
6	1.140002	0.2992814423	T	5
6	1.160002	0.3004846235	T	5
6	1.180002	0.3016479472	T	5
6	1.200002	0.3027723792	T	5
6	1.220002	0.3038588949	T	5
6	1.240002	0.3049084756	T	5
6	1.260002	0.3059221045	T	5
6	1.280002	0.3069007634	T	5
6	1.300002	0.3078454306	T	5
6	1.320002	0.3087570774	T	5
6	1.340002	0.3096366666	T	5
6	1.360002	0.3104851503	T	5
6	1.380002	0.3113034680	T	5
6	1.400002	0.3120925455	T	5
6	1.420002	0.3128532933	T	5
6	1.440002	0.3135866060	T	5
6	1.460002	0.3142933605	T	5
6	1.480002	0.3149744164	T	5
6	1.500002	0.3156306144	T	5
6	1.520002	0.3162627763	T	5
6	1.540002	0.3168717045	T	5
6	1.560002	0.3174581817	T	5
6	1.580002	0.3180229708	T	5
6	1.600002	0.3185668148	T	5
6	1.620002	0.3190904366	T	5
6	1.640002	0.3195945392	T	5
6	1.660002	0.3200798056	T	5
6	1.680002	0.3205468994	T	5
6	1.700002	0.3209964642	T	5
6	1.720002	0.3214291248	T	5
6	1.740002	0.3218454866	T	5
6	1.760002	0.3222461363	T	5
6	1.780002	0.3226316422	T	5
6	1.800002	0.3230025546	T	5
6	1.820002	0.3233594058	T	5
6	1.840002	0.3237027110	T	5
6	1.860002	0.3240329681	T	5
6	1.880002	0.3243506586	T	5
6	1.900002	0.3246562478	T	5
6	1.920002	0.3249501851	T	5
6	1.940002	0.3252329045	T	5
6	1.960002	0.3255048250	T	5
6	1.980002	0.3257663511	T	5
7	0.000002	-0.0024806084	T	5
7	0.020002	1.3289501045	T	5
7	0.040002	1.3077393173	T	5
7	0.060002	1.3071301557	T	5
7	0.080002	1.3107450213	T	5
7	0.100002	1.3159443638	T	5
7	0.120002	1.3220793346	T	5
7	0.140002	1.3289570876	T	5
7	0.160002	1.3365055728	T	5
7	0.180002	1.3446839918	T	5
7	0.200002	1.3534569419	T	5
7	0.220002	1.3627869126	T	5
7	0.240002	1.3726322849	T	5
7	0.260002	1.3829469965	T	5
7	0.280002	1.3936807340	T	5
7	0.300002	1.4047793337	T	5
7	0.320002	1.4161853094	T	5
7	0.340002	1.4278384885	T	5
7	0.360002	1.4396767424	T	5
7	0.380002	1.4516367923	T	5
7	0.400002	1.4636550662	T	5
7	0.420002	1.4756685797	T	5
7	0.440002	1.4876158110	T	5
7	0.460002	1.4994375431	T	5
7	0.480002	1.5110776476	T	5
7	0.500002	1.5224837900	T	5
7	0.520002	1.5336080363	T	5
7	0.540002	1.5444073504	T	5
7	0.560002	1.5548439705	T	5
7	0.580002	1.5648856623	T	5
7	0.600002	1.5745058457	T	5
7	0.620002	1.5836836017	T	5
7	0.640002	1.5924035646	T	5
7	0.660002	1.6006557114	T	5
7	0.680002	1.6084350615	T	5
7	0.700002	1.6157413030	T	5
7	0.720002	1.6225783616	T	5
7	0.740002	1.6289539301	T	5
7	0.760002	1.6348789737	T	5
7	0.780002	1.6403672297	T	5
7	0.800002	1.6454347121	T	5
7	0.820002	1.6500992363	T	5
7	0.840002	1.6543799711	T	5
7	0.860002	1.6582970268	T	5
7	0.880002	1.6618710836	T	5
7	0.900002	1.6651230631	T	5
7	0.920002	1.6680738449	T	5
7	0.940002	1.6707440259	T	5
7	0.960002	1.6731537220	T	5
7	0.980002	1.6753224092	T	5
7	1.000002	1.6772687997	T	5
7	1.020002	1.6790107506	T	5
7	1.040002	1.6805652005	T	5
7	1.060002	1.6819481301	T	5
7	1.080002	1.6831745438	T	5
7	1.100002	1.6842584679	T	5
7	1.120002	1.6852129625	T	5
7	1.140002	1.6860501449	T	5
7	1.160002	1.6867812209	T	5
7	1.180002	1.6874165226	T	5
7	1.200002	1.6879655509	T	5
7	1.220002	1.6884370199	T	5
7	1.240002	1.6888389042	T	5
7	1.260002	1.6891784857	T	5
7	1.280002	1.6894624007	T	5
7	1.300002	1.6896966855	T	5
7	1.320002	1.6898868214	T	5
7	1.340002	1.6900377771	T	5
7	1.360002	1.6901540497	T	5
7	1.380002	1.6902397031	T	5
7	1.400002	1.6902984041	T	5
7	1.420002	1.6903334568	T	5
7	1.440002	1.6903478339	T	5
7	1.460002	1.6903442061	T	5
7	1.480002	1.6903249696	T	5
7	1.500002	1.6902922707	T	5
7	1.520002	1.6902480297	T	5
7	1.540002	1.6901939613	T	5
7	1.560002	1.6901315947	T	5
7	1.580002	1.6900622912	T	5
7	1.600002	1.6899872603	T	5
7	1.620002	1.6899075749	T	5
7	1.640002	1.6898241843	T	5
7	1.660002	1.6897379271	T	5
7	1.680002	1.6896495420	T	5
7	1.700002	1.6895596778	T	5
7	1.720002	1.6894689031	T	5
7	1.740002	1.6893777141	T	5
7	1.760002	1.6892865425	T	5
7	1.780002	1.6891957620	T	5
7	1.800002	1.6891056947	T	5
7	1.820002	1.6890166166	T	5
7	1.840002	1.6889287626	T	5
7	1.860002	1.6888423308	T	5
7	1.880002	1.6887574871	T	5
7	1.900002	1.6886743683	T	5
7	1.920002	1.6885930857	T	5
7	1.940002	1.6885137280	T	5
7	1.960002	1.6884363640	T	5
7	1.980002	1.6883610449	T	5
8	0.000002	-0.0015723921	T	5
8	0.020002	0.8286295388	T	5
8	0.040002	0.8070298102	T	5
8	0.060002	0.8015725143	T	5
8	0.080002	0.8006321638	T	5
8	0.100002	0.8016610134	T	5
8	0.120002	0.8036728935	T	5
8	0.140002	0.8061848487	T	5
8	0.160002	0.8089339685	T	5
8	0.180002	0.8117698948	T	5
8	0.200002	0.8146045788	T	5
8	0.220002	0.8173858401	T	5
8	0.240002	0.8200825215	T	5
8	0.260002	0.8226758750	T	5
8	0.280002	0.8251544966	T	5
8	0.300002	0.8275113541	T	5
8	0.320002	0.8297420703	T	5
8	0.340002	0.8318439629	T	5
8	0.360002	0.8338155342	T	5
8	0.380002	0.8356562210	T	5
8	0.400002	0.8373662857	T	5
8	0.420002	0.8389467741	T	5
8	0.440002	0.8403994980	T	5
8	0.460002	0.8417270141	T	5
8	0.480002	0.8429325903	T	5
8	0.500002	0.8440201536	T	5
8	0.520002	0.8449942197	T	5
8	0.540002	0.8458598094	T	5
8	0.560002	0.8466223556	T	5
8	0.580002	0.8472876053	T	5
8	0.600002	0.8478615228	T	5
8	0.620002	0.8483501964	T	5
8	0.640002	0.8487597518	T	5
8	0.660002	0.8490962748	T	5
8	0.680002	0.8493657444	T	5
8	0.700002	0.8495739759	T	5
8	0.720002	0.8497265750	T	5
8	0.740002	0.8498289020	T	5
8	0.760002	0.8498860449	T	5
8	0.780002	0.8499028015	T	5
8	0.800002	0.8498836685	T	5
8	0.820002	0.8498328364	T	5
8	0.840002	0.8497541907	T	5
8	0.860002	0.8496513163	T	5
8	0.880002	0.8495275059	T	5
8	0.900002	0.8493857710	T	5
8	0.920002	0.8492288543	T	5
8	0.940002	0.8490592440	T	5
8	0.960002	0.8488791888	T	5
8	0.980002	0.8486907131	T	5
8	1.000002	0.8484956324	T	5
8	1.020002	0.8482955687	T	5
8	1.040002	0.8480919654	T	5
8	1.060002	0.8478861017	T	5
8	1.080002	0.8476791066	T	5
8	1.100002	0.8474719714	T	5
8	1.120002	0.8472655626	T	5
8	1.140002	0.8470606335	T	5
8	1.160002	0.8468578344	T	5
8	1.180002	0.8466577233	T	5
8	1.200002	0.8464607744	T	5
8	1.220002	0.8462673876	T	5
8	1.240002	0.8460778952	T	5
8	1.260002	0.8458925703	T	5
8	1.280002	0.8457116320	T	5
8	1.300002	0.8455352527	T	5
8	1.320002	0.8453635626	T	5
8	1.340002	0.8451966548	T	5
8	1.360002	0.8450345902	T	5
8	1.380002	0.8448774008	T	5
8	1.400002	0.8447250939	T	5
8	1.420002	0.8445776554	T	5
8	1.440002	0.8444350520	T	5
8	1.460002	0.8442972347	T	5
8	1.480002	0.8441641406	T	5
8	1.500002	0.8440356954	T	5
8	1.520002	0.8439118147	T	5
8	1.540002	0.8437924063	T	5
8	1.560002	0.8436773713	T	5
8	1.580002	0.8435666055	T	5
8	1.600002	0.8434600005	T	5
8	1.620002	0.8433574449	T	5
8	1.640002	0.8432588250	T	5
8	1.660002	0.8431640257	T	5
8	1.680002	0.8430729312	T	5
8	1.700002	0.8429854254	T	5
8	1.720002	0.8429013927	T	5
8	1.740002	0.8428207184	T	5
8	1.760002	0.8427432888	T	5
8	1.780002	0.8426689918	T	5
8	1.800002	0.8425977172	T	5
8	1.820002	0.8425293567	T	5
8	1.840002	0.8424638042	T	5
8	1.860002	0.8424009562	T	5
8	1.880002	0.8423407114	T	5
8	1.900002	0.8422829714	T	5
8	1.920002	0.8422276402	T	5
8	1.940002	0.8421746247	T	5
8	1.960002	0.8421238345	T	5
8	1.980002	0.8420751819	T	5
9	0.000002	-0.0019187337	T	5
9	0.020002	1.0026242691	T	5
9	0.040002	0.9676763536	T	5
9	0.060002	0.9520465859	T	5
9	0.080002	0.9418786481	T	5
9	0.100002	0.9344028491	T	5
9	0.120002	0.9286887442	T	5
9	0.140002	0.9243349456	T	5
9	0.160002	0.9211316412	T	5
9	0.180002	0.9189462777	T	5
9	0.200002	0.9176794086	T	5
9	0.220002	0.9172466938	T	5
9	0.240002	0.9175714941	T	5
9	0.260002	0.9185818910	T	5
9	0.280002	0.9202095497	T	5
9	0.300002	0.9223893273	T	5
9	0.320002	0.9250591657	T	5
9	0.340002	0.9281600870	T	5
9	0.360002	0.9316362184	T	5
9	0.380002	0.9354348245	T	5
9	0.400002	0.9395063357	T	5
9	0.420002	0.9438043686	T	5
9	0.440002	0.9482857358	T	5
9	0.460002	0.9529104396	T	5
9	0.480002	0.9576416481	T	5
9	0.500002	0.9624456514	T	5
9	0.520002	0.9672917966	T	5
9	0.540002	0.9721524027	T	5
9	0.560002	0.9770026564	T	5
9	0.580002	0.9818204909	T	5
9	0.600002	0.9865864514	T	5
9	0.620002	0.9912835492	T	5
9	0.640002	0.9958971080	T	5
9	0.660002	1.0004146055	T	5
9	0.680002	1.0048255129	T	5
9	0.700002	1.0091211347	T	5
9	0.720002	1.0132944511	T	5
9	0.740002	1.0173399642	T	5
9	0.760002	1.0212535502	T	5
9	0.780002	1.0250323178	T	5
9	0.800002	1.0286744746	T	5
9	0.820002	1.0321792006	T	5
9	0.840002	1.0355465313	T	5
9	0.860002	1.0387772479	T	5
9	0.880002	1.0418727764	T	5
9	0.900002	1.0448350959	T	5
9	0.920002	1.0476666531	T	5
9	0.940002	1.0503702866	T	5
9	0.960002	1.0529491569	T	5
9	0.980002	1.0554066847	T	5
9	1.000002	1.0577464950	T	5
9	1.020002	1.0599723677	T	5
9	1.040002	1.0620881936	T	5
9	1.060002	1.0640979363	T	5
9	1.080002	1.0660055981	T	5
9	1.100002	1.0678151912	T	5
9	1.120002	1.0695307121	T	5
9	1.140002	1.0711561207	T	5
9	1.160002	1.0726953210	T	5
9	1.180002	1.0741521471	T	5
9	1.200002	1.0755303494	T	5
9	1.220002	1.0768335852	T	5
9	1.240002	1.0780654098	T	5
9	1.260002	1.0792292708	T	5
9	1.280002	1.0803285027	T	5
9	1.300002	1.0813663241	T	5
9	1.320002	1.0823458354	T	5
9	1.340002	1.0832700176	T	5
9	1.360002	1.0841417323	T	5
9	1.380002	1.0849637222	T	5
9	1.400002	1.0857386129	T	5
9	1.420002	1.0864689137	T	5
9	1.440002	1.0871570210	T	5
9	1.460002	1.0878052201	T	5
