site	time	r_tilde	mu_nuc	mu_rate
3	0.460002	0.6836266542	A	3
3	0.480002	0.6854532948	A	3
3	0.500002	0.6874861499	A	3
3	0.520002	0.6897007409	A	3
3	0.540002	0.6920742894	A	3
3	0.560002	0.6945856271	A	3
3	0.580002	0.6972151166	A	3
3	0.600002	0.6999445784	A	3
3	0.620002	0.7027572227	A	3
3	0.640002	0.7056375821	A	3
3	0.660002	0.7085714473	A	3
3	0.680002	0.7115458023	A	3
3	0.700002	0.7145487613	A	3
3	0.720002	0.7175695052	A	3
3	0.740002	0.7205982203	A	3
3	0.760002	0.7236260368	A	3
3	0.780002	0.7266449695	A	3
3	0.800002	0.7296478596	A	3
3	0.820002	0.7326283182	A	3
3	0.840002	0.7355806725	A	3
3	0.860002	0.7384999131	A	3
3	0.880002	0.7413816442	A	3
3	0.900002	0.7442220363	A	3
3	0.920002	0.7470177806	A	3
3	0.940002	0.7497660464	A	3
3	0.960002	0.7524644411	A	3
3	0.980002	0.7551109717	A	3
3	1.000002	0.7577040096	A	3
3	1.020002	0.7602422575	A	3
3	1.040002	0.7627247177	A	3
3	1.060002	0.7651506641	A	3
3	1.080002	0.7675196147	A	3
3	1.100002	0.7698313070	A	3
3	1.120002	0.7720856751	A	3
3	1.140002	0.7742828282	A	3
3	1.160002	0.7764230314	A	3
3	1.180002	0.7785066877	A	3
3	1.200002	0.7805343210	A	3
3	1.220002	0.7825065619	A	3
3	1.240002	0.7844241330	A	3
3	1.260002	0.7862878369	A	3
3	1.280002	0.7880985446	A	3
3	1.300002	0.7898571848	A	3
3	1.320002	0.7915647350	A	3
3	1.340002	0.7932222124	A	3
3	1.360002	0.7948306663	A	3
3	1.380002	0.7963911716	A	3
3	1.400002	0.7979048217	A	3
3	1.420002	0.7993727239	A	3
3	1.440002	0.8007959933	A	3
3	1.460002	0.8021757493	A	3
3	1.480002	0.8035131111	A	3
3	1.500002	0.8048091942	A	3
3	1.520002	0.8060651076	A	3
3	1.540002	0.8072819508	A	3
3	1.560002	0.8084608115	A	3
3	1.580002	0.8096027636	A	3
3	1.600002	0.8107088656	A	3
3	1.620002	0.8117801588	A	3
3	1.640002	0.8128176660	A	3
3	1.660002	0.8138223907	A	3
3	1.680002	0.8147953162	A	3
3	1.700002	0.8157374047	A	3
3	1.720002	0.8166495968	A	3
3	1.740002	0.8175328113	A	3
3	1.760002	0.8183879446	A	3
3	1.780002	0.8192158708	A	3
3	1.800002	0.8200174413	A	3
3	1.820002	0.8207934851	A	3
3	1.840002	0.8215448090	A	3
3	1.860002	0.8222721970	A	3
3	1.880002	0.8229764114	A	3
3	1.900002	0.8236581925	A	3
3	1.920002	0.8243182591	A	3
3	1.940002	0.8249573087	A	3
3	1.960002	0.8255760180	A	3
3	1.980002	0.8261750432	A	3
4	0.000002	-0.0018487141	A	3
4	0.020002	1.4153534963	A	3
4	0.040002	1.3757751928	A	3
4	0.060002	1.3695576664	A	3
4	0.080002	1.3704567063	A	3
4	0.100002	1.3738000599	A	3
4	0.120002	1.3782393060	A	3
4	0.140002	1.3833115833	A	3
4	0.160002	1.3888530994	A	3
4	0.180002	1.3948117292	A	3
4	0.200002	1.4011765848	A	3
4	0.220002	1.4079490331	A	3
4	0.240002	1.4151303583	A	3
4	0.260002	1.4227166772	A	3
4	0.280002	1.4306971769	A	3
4	0.300002	1.4390539036	A	3
4	0.320002	1.4477622678	A	3
4	0.340002	1.4567918614	A	3
4	0.360002	1.4661073894	A	3
4	0.380002	1.4756696176	A	3
4	0.400002	1.4854362938	A	3
4	0.420002	1.4953630198	A	3
4	0.440002	1.5054040686	A	3
4	0.460002	1.5155131411	A	3
4	0.480002	1.5256440647	A	3
4	0.500002	1.5357514313	A	3
4	0.520002	1.5457911755	A	3
4	0.540002	1.5557210926	A	3
4	0.560002	1.5655012938	A	3
4	0.580002	1.5750945987	A	3
4	0.600002	1.5844668638	A	3
4	0.620002	1.5935872443	A	3
4	0.640002	1.6024283906	A	3
4	0.660002	1.6109665793	A	3
4	0.680002	1.6191817786	A	3
4	0.700002	1.6270576530	A	3
4	0.720002	1.6345815083	A	3
4	0.740002	1.6417441836	A	3
4	0.760002	1.6485398945	A	3
4	0.780002	1.6549660360	A	3
4	0.800002	1.6610229500	A	3
4	0.820002	1.6667136683	A	3
4	0.840002	1.6720436352	A	3
4	0.860002	1.6770204204	A	3
4	0.880002	1.6816534279	A	3
4	0.900002	1.6859536077	A	3
4	0.920002	1.6899331755	A	3
4	0.940002	1.6936053462	A	3
4	0.960002	1.6969840842	A	3
4	0.980002	1.7000838738	A	3
4	1.000002	1.7029195106	A	3
4	1.020002	1.7055059165	A	3
4	1.040002	1.7078579775	A	3
4	1.060002	1.7099904040	A	3
4	1.080002	1.7119176133	A	3
4	1.100002	1.7136536327	A	3
4	1.120002	1.7152120215	A	3
4	1.140002	1.7166058105	A	3
4	1.160002	1.7178474575	A	3
4	1.180002	1.7189488158	A	3
4	1.200002	1.7199211156	A	3
4	1.220002	1.7207749548	A	3
4	1.240002	1.7215202993	A	3
4	1.260002	1.7221664896	A	3
4	1.280002	1.7227222539	A	3
4	1.300002	1.7231957255	A	3
4	1.320002	1.7235944638	A	3
4	1.340002	1.7239254785	A	3
4	1.360002	1.7241952542	A	3
4	1.380002	1.7244097782	A	3
4	1.400002	1.7245745671	A	3
4	1.420002	1.7246946948	A	3
4	1.440002	1.7247748198	A	3
4	1.460002	1.7248192119	A	3
4	1.480002	1.7248317784	A	3
4	1.500002	1.7248160896	A	3
4	1.520002	1.7247754025	A	3
4	1.540002	1.7247126842	A	3
4	1.560002	1.7246306338	A	3
4	1.580002	1.7245317027	A	3
4	1.600002	1.7244181147	A	3
4	1.620002	1.7242918834	A	3
4	1.640002	1.7241548302	A	3
4	1.660002	1.7240085992	A	3
4	1.680002	1.7238546731	A	3
4	1.700002	1.7236943857	A	3
4	1.720002	1.7235289359	A	3
4	1.740002	1.7233593985	A	3
4	1.760002	1.7231867354	A	3
4	1.780002	1.7230118060	A	3
4	1.800002	1.7228353757	A	3
4	1.820002	1.7226581248	A	3
4	1.840002	1.7224806566	A	3
4	1.860002	1.7223035038	A	3
4	1.880002	1.7221271356	A	3
4	1.900002	1.7219519637	A	3
4	1.920002	1.7217783474	A	3
4	1.940002	1.7216065992	A	3
4	1.960002	1.7214369887	A	3
4	1.980002	1.7212697473	A	3
5	0.000002	-0.0017086642	A	3
5	0.020002	1.3013222955	A	3
5	0.040002	1.2605334689	A	3
5	0.060002	1.2523092859	A	3
5	0.080002	1.2521060826	A	3
5	0.100002	1.2553173141	A	3
5	0.120002	1.2604305168	A	3
5	0.140002	1.2667821384	A	3
5	0.160002	1.2740179157	A	3
5	0.180002	1.2819188455	A	3
5	0.200002	1.2903335701	A	3
5	0.220002	1.2991483431	A	3
5	0.240002	1.3082722191	A	3
5	0.260002	1.3176291017	A	3
5	0.280002	1.3271531643	A	3
5	0.300002	1.3367860648	A	3
5	0.320002	1.3464751811	A	3
5	0.340002	1.3561724713	A	3
5	0.360002	1.3658337349	A	3
5	0.380002	1.3754181459	A	3
5	0.400002	1.3848879736	A	3
5	0.420002	1.3942084367	A	3
5	0.440002	1.4033476456	A	3
5	0.460002	1.4122766033	A	3
5	0.480002	1.4209692382	A	3
5	0.500002	1.4294024478	A	3
5	0.520002	1.4375561380	A	3
5	0.540002	1.4454132443	A	3
5	0.560002	1.4529597275	A	3
5	0.580002	1.4601845368	A	3
5	0.600002	1.4670795389	A	3
5	0.620002	1.4736394118	A	3
5	0.640002	1.4798615058	A	3
5	0.660002	1.4857456749	A	3
5	0.680002	1.4912940838	A	3
5	0.700002	1.4965109953	A	3
5	0.720002	1.5014025444	A	3
5	0.740002	1.5059765050	A	3
5	0.760002	1.5102420546	A	3
5	0.780002	1.5142095422	A	3
5	0.800002	1.5178902641	A	3
5	0.820002	1.5212962509	A	3
5	0.840002	1.5244400690	A	3
5	0.860002	1.5273346384	A	3
5	0.880002	1.5299930683	A	3
5	0.900002	1.5324285115	A	3
5	0.920002	1.5346540372	A	3
5	0.940002	1.5366825221	A	3
5	0.960002	1.5385265589	A	3
5	0.980002	1.5401983816	A	3
5	1.000002	1.5417098055	A	3
5	1.020002	1.5430721813	A	3
5	1.040002	1.5442963614	A	3
5	1.060002	1.5453926768	A	3
5	1.080002	1.5463709239	A	3
5	1.100002	1.5472403588	A	3
5	1.120002	1.5480096989	A	3
5	1.140002	1.5486871297	A	3
5	1.160002	1.5492803164	A	3
5	1.180002	1.5497964188	A	3
5	1.200002	1.5502421093	A	3
5	1.220002	1.5506235928	A	3
5	1.240002	1.5509466280	A	3
5	1.260002	1.5512165497	A	3
5	1.280002	1.5514382916	A	3
5	1.300002	1.5516164093	A	3
5	1.320002	1.5517551024	A	3
5	1.340002	1.5518582375	A	3
5	1.360002	1.5519293693	A	3
5	1.380002	1.5519717620	A	3
5	1.400002	1.5519884090	A	3
5	1.420002	1.5519820523	A	3
5	1.440002	1.5519552006	A	3
5	1.460002	1.5519101468	A	3
5	1.480002	1.5518489840	A	3
5	1.500002	1.5517736207	A	3
5	1.520002	1.5516857957	A	3
5	1.540002	1.5515870907	A	3
5	1.560002	1.5514789436	A	3
5	1.580002	1.5513626593	A	3
5	1.600002	1.5512394212	A	3
5	1.620002	1.5511103009	A	3
5	1.640002	1.5509762676	A	3
5	1.660002	1.5508381964	A	3
5	1.680002	1.5506968767	A	3
5	1.700002	1.5505530192	A	3
5	1.720002	1.5504072626	A	3
5	1.740002	1.5502601801	A	3
5	1.760002	1.5501122849	A	3
5	1.780002	1.5499640354	A	3
5	1.800002	1.5498158404	A	3
5	1.820002	1.5496680631	A	3
5	1.840002	1.5495210254	A	3
5	1.860002	1.5493750116	A	3
5	1.880002	1.5492302718	A	3
5	1.900002	1.5490870253	A	3
5	1.920002	1.5489454628	A	3
5	1.940002	1.5488057499	A	3
5	1.960002	1.5486680288	A	3
5	1.980002	1.5485324208	A	3
6	0.000002	-0.0004104415	A	3
6	0.020002	0.2916688422	A	3
6	0.040002	0.2668102844	A	3
6	0.060002	0.2528276460	A	3
6	0.080002	0.2430884534	A	3
6	0.100002	0.2359356545	A	3
6	0.120002	0.2306030513	A	3
6	0.140002	0.2266349554	A	3
6	0.160002	0.2237262751	A	3
6	0.180002	0.2216593100	A	3
6	0.200002	0.2202724913	A	3
6	0.220002	0.2194425813	A	3
6	0.240002	0.2190735853	A	3
6	0.260002	0.2190894244	A	3
6	0.280002	0.2194288907	A	3
6	0.300002	0.2200420704	A	3
6	0.320002	0.2208877499	A	3
6	0.340002	0.2219315025	A	3
6	0.360002	0.2231442567	A	3
6	0.380002	0.2245012137	A	3
6	0.400002	0.2259810208	A	3
6	0.420002	0.2275651358	A	3
6	0.440002	0.2292373338	A	3
6	0.460002	0.2309833233	A	3
6	0.480002	0.2327904441	A	3
6	0.500002	0.2346474285	A	3
6	0.520002	0.2365442113	A	3
6	0.540002	0.2384717761	A	3
6	0.560002	0.2404220308	A	3
6	0.580002	0.2423877055	A	3
6	0.600002	0.2443622665	A	3
6	0.620002	0.2463398443	A	3
6	0.640002	0.2483151721	A	3
6	0.660002	0.2502835317	A	3
6	0.680002	0.2522407062	A	3
6	0.700002	0.2541829384	A	3
6	0.720002	0.2561068925	A	3
6	0.740002	0.2580096198	A	3
6	0.760002	0.2598885275	A	3
6	0.780002	0.2617413494	A	3
6	0.800002	0.2635661193	A	3
6	0.820002	0.2653611463	A	3
6	0.840002	0.2671249913	A	3
6	0.860002	0.2688564464	A	3
6	0.880002	0.2705545138	A	3
6	0.900002	0.2722183883	A	3
6	0.920002	0.2738474392	A	3
6	0.940002	0.2754411945	A	3
6	0.960002	0.2769993262	A	3
6	0.980002	0.2785216358	A	3
6	1.000002	0.2800080421	A	3
6	1.020002	0.2814585687	A	3
6	1.040002	0.2828733335	A	3
6	1.060002	0.2842525380	A	3
6	1.080002	0.2855964585	A	3
6	1.100002	0.2869054372	A	3
6	1.120002	0.2881798740	A	3
6	1.140002	0.2894202199	A	3
6	1.160002	0.2906269695	A	3
6	1.180002	0.2918006558	A	3
6	1.200002	0.2929418441	A	3
6	1.220002	0.2940511267	A	3
6	1.240002	0.2951291192	A	3
6	1.260002	0.2961764554	A	3
6	1.280002	0.2971937839	A	3
6	1.300002	0.2981817648	A	3
6	1.320002	0.2991410663	A	3
6	1.340002	0.3000723622	A	3
6	1.360002	0.3009763291	A	3
6	1.380002	0.3018536445	A	3
6	1.400002	0.3027049845	A	3
6	1.420002	0.3035310224	A	3
6	1.440002	0.3043324265	A	3
6	1.460002	0.3051098595	A	3
6	1.480002	0.3058639765	A	3
6	1.500002	0.3065954245	A	3
6	1.520002	0.3073048414	A	3
6	1.540002	0.3079928548	A	3
6	1.560002	0.3086600817	A	3
6	1.580002	0.3093071279	A	3
6	1.600002	0.3099345873	A	3
6	1.620002	0.3105430419	A	3
6	1.640002	0.3111330609	A	3
6	1.660002	0.3117052010	A	3
6	1.680002	0.3122600059	A	3
6	1.700002	0.3127980065	A	3
6	1.720002	0.3133197202	A	3
6	1.740002	0.3138256518	A	3
6	1.760002	0.3143162926	A	3
6	1.780002	0.3147921211	A	3
6	1.800002	0.3152536026	A	3
6	1.820002	0.3157011898	A	3
6	1.840002	0.3161353226	A	3
6	1.860002	0.3165564283	A	3
6	1.880002	0.3169649220	A	3
6	1.900002	0.3173612063	A	3
6	1.920002	0.3177456722	A	3
6	1.940002	0.3181186988	A	3
6	1.960002	0.3184806535	A	3
6	1.980002	0.3188318928	A	3
7	0.000002	-0.0017762527	A	3
7	0.020002	1.3563880049	A	3
7	0.040002	1.3159155680	A	3
7	0.060002	1.3081543876	A	3
7	0.080002	1.3077908792	A	3
7	0.100002	1.3102369940	A	3
7	0.120002	1.3141079600	A	3
7	0.140002	1.3188833257	A	3
7	0.160002	1.3243441710	A	3
7	0.180002	1.3303920448	A	3
7	0.200002	1.3369794363	A	3
7	0.220002	1.3440798007	A	3
7	0.240002	1.3516736535	A	3
7	0.260002	1.3597418939	A	3
7	0.280002	1.3682626420	A	3
7	0.300002	1.3772098857	A	3
7	0.320002	1.3865530984	A	3
7	0.340002	1.3962573867	A	3
7	0.360002	1.4062839291	A	3
7	0.380002	1.4165905667	A	3
7	0.400002	1.4271324683	A	3
7	0.420002	1.4378628216	A	3
7	0.440002	1.4487335221	A	3
7	0.460002	1.4596958430	A	3
7	0.480002	1.4707010751	A	3
7	0.500002	1.4817011296	A	3
7	0.520002	1.4926490988	A	3
7	0.540002	1.5034997713	A	3
7	0.560002	1.5142100975	A	3
7	0.580002	1.5247396026	A	3
7	0.600002	1.5350507451	A	3
7	0.620002	1.5451092164	A	3
7	0.640002	1.5548841807	A	3
7	0.660002	1.5643484528	A	3
7	0.680002	1.5734786141	A	3
7	0.700002	1.5822550652	A	3
7	0.720002	1.5906620196	A	3
7	0.740002	1.5986874384	A	3
7	0.760002	1.6063229123	A	3
7	0.780002	1.6135634957	A	3
7	0.800002	1.6204074985	A	3
7	0.820002	1.6268562444	A	3
7	0.840002	1.6329138019	A	3
7	0.860002	1.6385866966	A	3
7	0.880002	1.6438836128	A	3
7	0.900002	1.6488150910	A	3
7	0.920002	1.6533932288	A	3
7	0.940002	1.6576313903	A	3
7	0.960002	1.6615439302	A	3
7	0.980002	1.6651459350	A	3
7	1.000002	1.6684529855	A	3
7	1.020002	1.6714809420	A	3
7	1.040002	1.6742457532	A	3
7	1.060002	1.6767632896	A	3
7	1.080002	1.6790492005	A	3
7	1.100002	1.6811187940	A	3
7	1.120002	1.6829869383	A	3
7	1.140002	1.6846679836	A	3
7	1.160002	1.6861757010	A	3
7	1.180002	1.6875232392	A	3
7	1.200002	1.6887230940	A	3
7	1.220002	1.6897870907	A	3
7	1.240002	1.6907263780	A	3
7	1.260002	1.6915514291	A	3
7	1.280002	1.6922720515	A	3
7	1.300002	1.6928974023	A	3
7	1.320002	1.6934360078	A	3
7	1.340002	1.6938957872	A	3
7	1.360002	1.6942840787	A	3
7	1.380002	1.6946076672	A	3
7	1.400002	1.6948728138	A	3
7	1.420002	1.6950852845	A	3
7	1.440002	1.6952503805	A	3
7	1.460002	1.6953729673	A	3
7	1.480002	1.6954575031	A	3
7	1.500002	1.6955080668	A	3
7	1.520002	1.6955283847	A	3
7	1.540002	1.6955218562	A	3
7	1.560002	1.6954915779	A	3
7	1.580002	1.6954403669	A	3
7	1.600002	1.6953707826	A	3
7	1.620002	1.6952851469	A	3
7	1.640002	1.6951855635	A	3
7	1.660002	1.6950739358	A	3
7	1.680002	1.6949519834	A	3
7	1.700002	1.6948212578	A	3
7	1.720002	1.6946831565	A	3
7	1.740002	1.6945389364	A	3
7	1.760002	1.6943897262	A	3
7	1.780002	1.6942365375	A	3
7	1.800002	1.6940802750	A	3
7	1.820002	1.6939217468	A	3
7	1.840002	1.6937616725	A	3
7	1.860002	1.6936006917	A	3
7	1.880002	1.6934393712	A	3
7	1.900002	1.6932782118	A	3
7	1.920002	1.6931176547	A	3
7	1.940002	1.6929580870	A	3
7	1.960002	1.6927998469	A	3
7	1.980002	1.6926432284	A	3
8	0.000002	-0.0011159696	A	3
8	0.020002	0.8483227357	A	3
8	0.040002	0.8213506719	A	3
8	0.060002	0.8161119834	A	3
8	0.080002	0.8161629762	A	3
8	0.100002	0.8182279828	A	3
8	0.120002	0.8211565701	A	3
8	0.140002	0.8244251717	A	3
8	0.160002	0.8277618353	A	3
8	0.180002	0.8310165427	A	3
8	0.200002	0.8341058500	A	3
8	0.220002	0.8369854382	A	3
8	0.240002	0.8396349580	A	3
8	0.260002	0.8420490000	A	3
8	0.280002	0.8442314294	A	3
8	0.300002	0.8461917137	A	3
8	0.320002	0.8479425009	A	3
8	0.340002	0.8494980164	A	3
8	0.360002	0.8508730112	A	3
8	0.380002	0.8520820870	A	3
8	0.400002	0.8531392819	A	3
8	0.420002	0.8540578341	A	3
8	0.440002	0.8548500671	A	3
8	0.460002	0.8555273538	A	3
8	0.480002	0.8561001332	A	3
8	0.500002	0.8565779558	A	3
8	0.520002	0.8569695463	A	3
8	0.540002	0.8572828726	A	3
8	0.560002	0.8575252156	A	3
8	0.580002	0.8577032358	A	3
8	0.600002	0.8578230341	A	3
8	0.620002	0.8578902073	A	3
8	0.640002	0.8579098965	A	3
8	0.660002	0.8578868302	A	3
8	0.680002	0.8578253613	A	3
8	0.700002	0.8577294997	A	3
8	0.720002	0.8576029404	A	3
8	0.740002	0.8574490887	A	3
8	0.760002	0.8572710818	A	3
8	0.780002	0.8570718085	A	3
8	0.800002	0.8568539269	A	3
8	0.820002	0.8566198802	A	3
8	0.840002	0.8563719113	A	3
8	0.860002	0.8561120765	A	3
8	0.880002	0.8558422580	A	3
8	0.900002	0.8555641753	A	3
8	0.920002	0.8552793969	A	3
8	0.940002	0.8549893501	A	3
8	0.960002	0.8546953310	A	3
8	0.980002	0.8543985138	A	3
8	1.000002	0.8540999596	A	3
8	1.020002	0.8538006244	A	3
8	1.040002	0.8535013673	A	3
8	1.060002	0.8532029573	A	3
8	1.080002	0.8529060809	A	3
8	1.100002	0.8526113481	A	3
8	1.120002	0.8523192988	A	3
8	1.140002	0.8520304080	A	3
8	1.160002	0.8517450921	A	3
8	1.180002	0.8514637129	A	3
8	1.200002	0.8511865830	A	3
8	1.220002	0.8509139697	A	3
8	1.240002	0.8506460992	A	3
8	1.260002	0.8503831603	A	3
8	1.280002	0.8501253078	A	3
8	1.300002	0.8498726661	A	3
8	1.320002	0.8496253314	A	3
8	1.340002	0.8493833751	A	3
8	1.360002	0.8491468462	A	3
8	1.380002	0.8489157732	A	3
8	1.400002	0.8486901667	A	3
8	1.420002	0.8484700210	A	3
8	1.440002	0.8482553164	A	3
8	1.460002	0.8480460200	A	3
8	1.480002	0.8478420880	A	3
8	1.500002	0.8476434666	A	3
8	1.520002	0.8474500934	A	3
8	1.540002	0.8472618986	A	3
8	1.560002	0.8470788056	A	3
8	1.580002	0.8469007327	A	3
8	1.600002	0.8467275932	A	3
8	1.620002	0.8465592966	A	3
8	1.640002	0.8463957491	A	3
8	1.660002	0.8462368545	A	3
8	1.680002	0.8460825142	A	3
8	1.700002	0.8459326283	A	3
8	1.720002	0.8457870958	A	3
8	1.740002	0.8456458150	A	3
8	1.760002	0.8455086838	A	3
8	1.780002	0.8453756003	A	3
8	1.800002	0.8452464626	A	3
8	1.820002	0.8451211696	A	3
8	1.840002	0.8449996210	A	3
8	1.860002	0.8448817173	A	3
8	1.880002	0.8447673601	A	3
8	1.900002	0.8446564525	A	3
8	1.920002	0.8445488988	A	3
8	1.940002	0.8444446052	A	3
8	1.960002	0.8443434790	A	3
8	1.980002	0.8442454295	A	3
9	0.000002	-0.0013207058	A	3
9	0.020002	0.9914311822	A	3
9	0.040002	0.9479545872	A	3
9	0.060002	0.9305026226	A	3
9	0.080002	0.9198875822	A	3
9	0.100002	0.9124353970	A	3
9	0.120002	0.9069208472	A	3
9	0.140002	0.9028029584	A	3
9	0.160002	0.8997929367	A	3
9	0.180002	0.8977124530	A	3
9	0.200002	0.8964380689	A	3
9	0.220002	0.8958765526	A	3
9	0.240002	0.8959527949	A	3
9	0.260002	0.8966033846	A	3
9	0.280002	0.8977729371	A	3
9	0.300002	0.8994118626	A	3
9	0.320002	0.9014749434	A	3
9	0.340002	0.9039203937	A	3
9	0.360002	0.9067092271	A	3
9	0.380002	0.9098048278	A	3
9	0.400002	0.9131726610	A	3
9	0.420002	0.9167800811	A	3
9	0.440002	0.9205962067	A	3
9	0.460002	0.9245918420	A	3
9	0.480002	0.9287394280	A	3
9	0.500002	0.9330130124	A	3
9	0.520002	0.9373882294	A	3
9	0.540002	0.9418422823	A	3
9	0.560002	0.9463539266	A	3
9	0.580002	0.9509034486	A	3
9	0.600002	0.9554726390	A	3
9	0.620002	0.9600447605	A	3
9	0.640002	0.9646045094	A	3
9	0.660002	0.9691379702	A	3
9	0.680002	0.9736325664	A	3
9	0.700002	0.9780770049	A	3
9	0.720002	0.9824612178	A	3
9	0.740002	0.9867763008	A	3
9	0.760002	0.9910144493	A	3
9	0.780002	0.9951688935	A	3
9	0.800002	0.9992338331	A	3
9	0.820002	1.0032043717	A	3
9	0.840002	1.0070764527	A	3
9	0.860002	1.0108467953	A	3
9	0.880002	1.0145128333	A	3
9	0.900002	1.0180726552	A	3
9	0.920002	1.0215249471	A	3
9	0.940002	1.0248689373	A	3
9	0.960002	1.0281043447	A	3
9	0.980002	1.0312313288	A	3
9	1.000002	1.0342504433	A	3
9	1.020002	1.0371625920	A	3
9	1.040002	1.0399689882	A	3
9	1.060002	1.0426711161	A	3
9	1.080002	1.0452706956	A	3
9	1.100002	1.0477696494	A	3
9	1.120002	1.0501700726	A	3
9	1.140002	1.0524742050	A	3
9	1.160002	1.0546844060	A	3
9	1.180002	1.0568031309	A	3
9	1.200002	1.0588329104	A	3
9	1.220002	1.0607763312	A	3
9	1.240002	1.0626360190	A	3
9	1.260002	1.0644146230	A	3
9	1.280002	1.0661148026	A	3
9	1.300002	1.0677392146	A	3
9	1.320002	1.0692905030	A	3
9	1.340002	1.0707712891	A	3
9	1.360002	1.0721841636	A	3
9	1.380002	1.0735316793	A	3
9	1.400002	1.0748163448	A	3
9	1.420002	1.0760406197	A	3
9	1.440002	1.0772069100	A	3
9	1.460002	1.0783175646	A	3
